
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         653.398
     455         1270.87
     500         1527.45
     550         2342.68
     605         13443.9
     665         14780.2
     731         17006.4
     804         16562.2
     884         20384.6
     972         23270.7
     1069        24720.6
     1175        25465.5
     1292        27042.9
     1421        26010.2
     1563        19855.2
     1719        11782.4
     1890        8400.73
     2079        7248.9
     2286        6609.3
     2514        6567.93
     2765        6329.83
     3041        6347.07
     3345        6347.74
     3679        6356.87
     4046        6383.16
     4450        6391.09
     4895        6387.95
     5384        6411.7
     5922        6417.76
     6514        6424.92
     7165        6434.24
     7881        6436.03
     8669        6441.62
     9535        6448.31
     10000       6450.87
