
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          6570.1
     60          1360.83
     69          3470.02
     79          3519.21
     90          4047.74
     103         4434.59
     118         5090.26
     135         5548.48
     155         5039.22
     176         6424.39
     200         7009.24
     230         7107.23
     264         9148.21
     300         10924.5
     345         12574.5
     396         13836.2
     455         12852.3
     523         13390.1
     600         14299.4
     690         13565.6
     793         14223
     912         14393.3
     1048        14394.7
     1200        14484.6
     1380        14377.7
     1587        14305.1
     1825        14528.6
     2100        14684.1
     2415        14599.7
     2777        14588
     3193        14699.3
     3672        14737.4
     4222        14813.3
     4855        14671.3
     5583        14724.1
     6420        14792.9
     7000        14851.7
