
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1862.56
     455         2336.67
     500         2528.43
     550         4875.48
     605         12193.6
     665         13353.3
     731         14202.5
     804         15162.7
     884         16833.6
     972         17548.4
     1069        17358.1
     1175        18179.3
     1292        18833.9
     1421        17492.4
     1563        14890.6
     1719        10427
     1890        8264.92
     2079        6928.56
     2286        6621.08
     2514        6324.52
     2765        6368.31
     3041        6309.27
     3345        6308.06
     3679        6344.36
     4046        6302.41
     4450        6359.91
     4895        6358.41
     5384        6371.81
     5922        6376.63
     6514        6391.82
     7165        6380.34
     7881        6399.45
     8669        6405.38
     9535        6406.5
     10000       6411.65
