
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1281.26
     455         1590.63
     500         2408.11
     550         3168.27
     605         3456.4
     665         4013.49
     731         4494.76
     804         5175.89
     884         5708.98
     972         6037.61
     1069        6283.08
     1175        6186.06
     1292        6247.16
     1421        5658.56
     1563        4726.72
     1719        4070.7
     1890        3614.16
     2079        3566.19
     2286        3497.53
     2514        3433.32
     2765        3428.32
     3041        3444.4
     3345        3440.34
     3679        3380.52
     4046        3332.54
     4450        3334.94
     4895        3348.08
     5384        3387.07
     5922        3181.47
     6514        3135.45
     7165        3237.86
     7881        3340.64
     8669        3009.57
     9535        2517.59
     10000       3169.24
