
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          11993.5
     60          304.559
     69          547.459
     79          7271.29
     90          9049.59
     103         14604.5
     118         21902.9
     135         33809.1
     155         35480.1
     176         50201.3
     200         53552.9
     230         63963.3
     264         69538.6
     300         77214.5
     345         81474.1
     396         85150.2
     455         86378.4
     523         81620.5
     600         75159
     690         98434.9
     793         112589
     912         119263
     1048        125339
     1200        129824
     1380        127141
     1587        125387
     1825        126201
     2100        126706
     2415        133631
     2777        133414
     3193        123875
     3672        137962
     4222        133637
     4855        124952
     5583        140575
     6420        139014
     7000        140889
