
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          13244.5
     60          302.152
     69          477.429
     79          6411.44
     90          9625.39
     103         14794
     118         21107.9
     135         30490.3
     155         47947.9
     176         60193.9
     200         74379
     230         92887.9
     264         111296
     300         131938
     345         144028
     396         149821
     455         146886
     523         141954
     600         143525
     690         130020
     793         150300
     912         164162
     1048        161659
     1200        163474
     1380        146074
     1587        160550
     1825        168854
     2100        173874
     2415        172861
     2777        167027
     3193        175054
     3672        177250
     4222        172868
     4855        176477
     5583        177013
     6420        181106
     7000        177373
