
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         346.668
     455         557.867
     500         717.485
     550         948.891
     605         5565.86
     665         6424.37
     731         7448.42
     804         6969.08
     884         8169.1
     972         8423.38
     1069        8374.14
     1175        8482.26
     1292        9719.05
     1421        9636.16
     1563        9675.33
     1719        10595.5
     1890        8878.78
     2079        8659.55
     2286        7411.82
     2514        6497.56
     2765        7197.03
     3041        6917.68
     3345        6563.78
     3679        6295.74
     4046        6657.43
     4450        6427.4
     4895        6363
     5384        6444.94
     5922        6521.19
     6514        6489.39
     7165        6495.28
     7881        6895.2
     8669        6684.46
     9535        6732.85
     10000       6651.64
