
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          13244.5
     60          812.535
     69          1534.02
     79          14084.1
     90          16444.9
     103         25826.6
     118         34957.6
     135         41191.3
     155         49221.2
     176         61708.9
     200         64292.3
     230         68012.8
     264         77861.1
     300         85191.4
     345         87894.8
     396         90768.6
     455         78397.7
     523         77070.3
     600         84878.7
     690         80348.5
     793         85459
     912         89351.2
     1048        88939.1
     1200        89041.1
     1380        94546.6
     1587        93825.5
     1825        93330
     2100        98717.4
     2415        95287.2
     2777        93185.9
     3193        92366.6
     3672        93134
     4222        93803.6
     4855        96580.7
     5583        94356.2
     6420        96771.9
     7000        94640.7
