
 Dense Matrix/Transpose Dense Matrix Addition:
   Blaze [MFlop/s]:
     200         103.576
     230         249.526
     264         262.27
     300         301.797
     345         364.879
     396         327.655
     455         379.281
     523         452.106
     600         484.766
     690         566.499
     793         518.515
     912         427.764
     1048        330.712
     1200        282.11
     1380        272.508
     1587        268.275
