
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         332.724
     455         529.693
     500         608.391
     550         833.031
     605         5777.59
     665         6577.12
     731         7649.38
     804         7925.06
     884         8152.84
     972         8695.22
     1069        10421.7
     1175        10391.9
     1292        9694.82
     1421        10608.1
     1563        11041.6
     1719        10471.1
     1890        8758.85
     2079        7558.46
     2286        7159.03
     2514        3168.31
     2765        6208.36
     3041        5903.58
     3345        5819.49
     3679        5733.86
     4046        5890.77
     4450        5518.05
     4895        5812.24
     5384        5724.11
     5922        5693.27
     6514        6322.56
     7165        5716.46
     7881        4158.52
     8669        6295.95
     9535        5741.58
     10000       7198.3
