
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          16179.6
     60          270.153
     69          343.154
     79          6200.56
     90          8285.18
     103         13324.5
     118         18546.4
     135         28535.5
     155         40916.4
     176         57175.1
     200         66449.4
     230         76126.7
     264         82870.3
     300         88902.6
     345         94366.9
     396         106073
     455         112165
     523         104161
     600         99566
     690         91996.1
     793         130226
     912         157374
     1048        151899
     1200        159944
     1380        139512
     1587        153048
     1825        158704
     2100        161155
     2415        164654
     2777        164859
     3193        150413
     3672        176673
     4222        167842
     4855        154146
     5583        178133
     6420        179676
     7000        181947
