
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          8101
     60          294.149
     69          484.738
     79          5696.89
     90          8145.35
     103         12599.4
     118         16798.5
     135         25865
     155         35025.2
     176         43984.3
     200         52021.4
     230         63099.3
     264         74136.6
     300         87202.1
     345         98784.4
     396         110615
     455         110322
     523         113598
     600         110721
     690         118836
     793         122749
     912         127285
     1048        132780
     1200        129365
     1380        124231
     1587        128689
     1825        129307
     2100        130220
     2415        128360
     2777        139363
     3193        134089
     3672        138358
     4222        143994
     4855        140618
     5583        142939
     6420        143999
     7000        145360
