num_iterations 90000000,                    for_loop             par splittable_executor in 118591179.877000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par splittable_executor in 118129783.151000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par splittable_executor in 118059015.345000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par splittable_executor in 118079492.701000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par splittable_executor in 118066111.357000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par splittable_executor in 118123716.506000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par  parallel_executor in 94161928.985000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par  parallel_executor in 94160011.858000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par  parallel_executor in 94164663.108000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par  parallel_executor in 94161671.711000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par  parallel_executor in 94163389.810000 microseconds , queue              default, numa    0, threads    4

num_iterations 90000000,                    for_loop             par  parallel_executor in 94161439.217000 microseconds , queue              default, numa    0, threads    4

