num_iterations 10000,                    for_loop             par splittable_executor in 5358.857000 microseconds , queue              default, numa    0, threads    2

num_iterations 10000,                    for_loop             par splittable_executor in 10162.234000 microseconds , queue              default, numa    0, threads    2

num_iterations 10000,                    for_loop             par splittable_executor in 9895.773000 microseconds , queue              default, numa    0, threads    2

num_iterations 10000,                    for_loop             par splittable_executor in 5289.761000 microseconds , queue              default, numa    0, threads    2

num_iterations 10000,                    for_loop             par splittable_executor in 5351.001000 microseconds , queue              default, numa    0, threads    2

num_iterations 10000,                    for_loop             par splittable_executor in 5343.257000 microseconds , queue              default, numa    0, threads    2

