
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1783.01
     455         597.651
     500         1023.28
     550         3103.12
     605         2110.26
     665         1627.53
     731         3467.09
     804         3282.75
     884         4739.31
     972         5347.2
     1069        9227.36
     1175        8180.18
     1292        9628.13
     1421        11025.3
     1563        9946.86
     1719        11339.3
     1890        8772.7
     2079        8469.36
     2286        7492.66
     2514        6743.73
     2765        6855.68
     3041        6867.82
     3345        6041.97
     3679        6287.51
     4046        6379.83
     4450        6396.85
     4895        5067.81
     5384        6501.5
     5922        6405.79
     6514        5929.27
     7165        6229.8
     7881        6439.06
     8669        6421.37
     9535        6586.84
     10000       6588.42
