
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         4413.15
     455         1956.18
     500         2998.08
     550         6129.71
     605         5361.59
     665         8889.36
     731         14095.3
     804         14814.5
     884         16721.8
     972         17079.2
     1069        15394.7
     1175        18805.4
     1292        15967.8
     1421        15351.5
     1563        9660.73
     1719        5796.95
     1890        3863.33
     2079        3335.68
     2286        2959.36
     2514        2689.81
     2765        2059.5
     3041        2478.67
     3345        2525.7
     3679        2512.8
     4046        2530.4
     4450        2531.65
     4895        2519.31
     5384        2515.18
     5922        2499.14
     6514        2511.59
     7165        2499.24
     7881        2503.07
     8669        2497.46
     9535        2411.02
     10000       2510.14
