
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1482.28
     455         666.031
     500         884.96
     550         2695.92
     605         2300.12
     665         2349.09
     731         7553.93
     804         7275.99
     884         7339.93
     972         8584.03
     1069        8806.7
     1175        8996.42
     1292        8917.8
     1421        8470.57
     1563        7825.27
     1719        9214.93
     1890        6637.94
     2079        7590.11
     2286        6462.15
     2514        5954.52
     2765        5193.93
     3041        5653.07
     3345        5605.44
     3679        5653.62
     4046        5669
     4450        5791.3
     4895        4806.89
     5384        6054
     5922        4986.21
     6514        5861.71
     7165        5646.45
     7881        5695.63
     8669        6241.1
     9535        6108.83
     10000       6238.71
