
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
   N=972, steps=10223081
     Blaze       = 1        (2.02976)
   N=1069, steps=9589384
     Blaze       = 1        (2.17792)
   N=1175, steps=8845948
     Blaze       = 1        (2.10374)
   N=1292, steps=3897457
     Blaze       = 1        (1.17662)
   N=1421, steps=3631948
     Blaze       = 1        (2.13737)
   N=1563, steps=2241275
     Blaze       = 1        (1.71089)
   N=1719, steps=1971251
     Blaze       = 1        (1.9684)
   N=1890, steps=1838039
     Blaze       = 1        (2.02959)
   N=2079, steps=1658032
     Blaze       = 1        (2.04106)
   N=2286, steps=1459937
     Blaze       = 1        (1.99905)
   N=2514, steps=1393741
     Blaze       = 1        (2.07222)
   N=2765, steps=1245037
     Blaze       = 1        (2.10438)
   N=3041, steps=1150470
     Blaze       = 1        (2.13296)
   N=3345, steps=1029416
     Blaze       = 1        (2.02719)
   N=3679, steps=944758
     Blaze       = 1        (2.03875)
   N=4046, steps=847799
     Blaze       = 1        (1.96957)
   N=4450, steps=791270
     Blaze       = 1        (2.00712)
   N=4895, steps=714460
     Blaze       = 1        (2.02224)
   N=5384, steps=622125
     Blaze       = 1        (2.03038)
   N=5922, steps=585344
     Blaze       = 1        (1.99056)
   N=6514, steps=532538
     Blaze       = 1        (2.01324)
   N=7165, steps=406159
     Blaze       = 1        (1.98645)
   N=7881, steps=425437
     Blaze       = 1        (1.93117)
   N=8669, steps=380445
     Blaze       = 1        (2.03447)
   N=9535, steps=346507
     Blaze       = 1        (1.98075)
   N=10488, steps=280629
     Blaze       = 1        (1.92633)
   N=11536, steps=272210
     Blaze       = 1        (2.04391)
   N=12689, steps=240722
     Blaze       = 1        (2.00833)
   N=13957, steps=210103
     Blaze       = 1        (1.99916)
   N=15352, steps=157304
     Blaze       = 1        (1.94406)
   N=16887, steps=139187
     Blaze       = 1        (2.07657)
   N=18575, steps=122537
     Blaze       = 1        (2.09071)
   N=20432, steps=108124
     Blaze       = 1        (2.04106)
   N=22475, steps=97485
     Blaze       = 1        (2.02443)
   N=24722, steps=87649
     Blaze       = 1        (2.00337)
   N=27194, steps=79240
     Blaze       = 1        (1.99711)
   N=29913, steps=72012
     Blaze       = 1        (1.99051)
   N=32904, steps=65460
     Blaze       = 1        (1.98932)
   N=36194, steps=59488
     Blaze       = 1        (2.026)
   N=39813, steps=7855
     Blaze       = 1        (1.97295)
   N=43794, steps=7845
     Blaze       = 1        (1.96351)
   N=48173, steps=7787
     Blaze       = 1        (1.9437)
   N=52990, steps=7797
     Blaze       = 1        (1.94766)
   N=58289, steps=7783
     Blaze       = 1        (1.93502)
   N=64117, steps=7813
     Blaze       = 1        (1.92882)
   N=70528, steps=7865
     Blaze       = 1        (1.94363)
   N=77580, steps=7861
     Blaze       = 1        (1.93588)
   N=85338, steps=7886
     Blaze       = 1        (1.92413)
   N=93871, steps=7925
     Blaze       = 1        (1.92388)
   N=103258, steps=8250
     Blaze       = 1        (1.98474)
   N=113583, steps=8350
     Blaze       = 1        (2.01158)
   N=124941, steps=8409
