
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.354
     2           222.747
     3           333.958
     4           446.15
     5           509.596
     6           612.156
     7           715.459
     8           817.027
     9           847.995
     10          942.172
     11          859.323
     12          1131.01
     13          1214.95
     14          1302.97
     15          1402.03
     16          1488.73
     17          1198.55
     18          1482.62
     19          1564.55
     20          1393.65
     22          1667.9
     24          1888.9
     26          1871.88
     28          2012.28
     30          1905.67
     33          2129.36
     36          2322.24
     39          2084.13
     42          2431.96
     46          2684.75
     50          2578.93
     55          2868.69
     60          2928.62
     66          3024.39
     72          3080.72
     79          3412.94
     86          3412.25
     94          3285.71
     103         3693.01
     113         3331.13
     124         3583.17
     136         4085.43
     149         4021.35
     163         4195
     179         4055.99
     196         4092.16
     215         4334.56
     236         4217.26
     259         4331.73
     284         4413.75
     312         4609.4
     343         4628.35
     377         4530.58
     414         4584.02
     455         4668.1
     500         4731.24
     550         4791.88
     605         4577.65
     665         4999.16
     731         5069.52
     804         4936.52
     884         5002.58
     972         4953.52
     1069        4789.76
     1175        4349.49
     1292        4091.49
     1421        2643.98
     1563        2011.16
     1719        1694.35
     1890        1709.14
     2079        1696.27
     2286        1668.13
     2514        1725.22
     2765        1717.25
     3041        1716.65
     3345        1750.12
     3679        1743.98
     4046        1733.45
     4450        1756.48
     4895        1758
     5384        1691.1
     5922        1764.02
     6514        1747.7
     7165        1461.92
     7881        1735.43
     8669        1711.29
     9535        1706.26
     10488       1533.9
     11536       1602.46
     12689       1539.54
     13957       1490.79
     15352       1070.03
     16887       1119.55
     18575       1090.29
     20432       1075.26
     22475       1071.79
     24722       1071.54
     27194       1066.93
     29913       1069.6
     32904       1070.61
     36194       1070.7
     39813       713.377
     43794       762.482
     48173       826.8
     52990       1012.83
     58289       955.726
     64117       1019.53
     70528       1098.92
     77580       1149.62
     85338       1240.36
     93871       1280.93
     103258      1364.91
     113583      1442.36
     124941      1511.37
     137435      1613.12
     151178      1719.61
     166295      1810.93
     182924      1908.64
     201216      1976.83
     221337      2091.43
     243470      2131.54
     267817      2230.18
     294598      2335.97
     324057      2407.96
     356462      2473.17
     392108      2556.29
     431318      2612.36
     474449      2630.71
     521893      2635.8
     574082      1273.14
     631490      1291.18
     694639      1268.27
     764102      1282.53
     840512      1286.28
     924563      1306.25
     1017019     1294.12
     1118720     1237.85
     1230592     1196.79
     1353651     1177.54
     1489016     1073.56
     1637917     997.201
     1801708     977.653
     1981878     945.326
     2180065     944.836
     2398071     938.214
     2637878     933.907
     2901665     607.216
     3191831     602.725
     3511014     948.861
     3862115     607.752
     4248326     607.003
     4673158     608.559
     5140474     609.726
     5654521     610.674
     6219973     611.452
     6841970     612.3
     7526167     612.956
     8278784     613.821
     9106663     1003.03
     10000000    615
   N=1, steps=222348155
     Blaze       = 1        (1.99677)
   N=2, steps=199249492
     Blaze       = 1        (1.78902)
   N=3, steps=222263352
     Blaze       = 1        (1.99663)
   N=4, steps=222173529
     Blaze       = 1        (1.99192)
   N=5, steps=199564235
     Blaze       = 1        (1.95806)
   N=6, steps=199582064
     Blaze       = 1        (1.95619)
   N=7, steps=199672958
     Blaze       = 1        (1.95359)
   N=8, steps=199593952
     Blaze       = 1        (1.95434)
   N=9, steps=186086239
     Blaze       = 1        (1.97498)
   N=10, steps=161199324
     Blaze       = 1        (1.71093)
   N=11, steps=186106910
     Blaze       = 1        (2.38231)
   N=12, steps=185931236
     Blaze       = 1        (1.97272)
   N=13, steps=184270826
     Blaze       = 1        (1.9717)
   N=14, steps=183868423
     Blaze       = 1        (1.97561)
   N=15, steps=184175212
