
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.859
     2           220.758
     3           326.836
     4           401.484
     5           499.322
     6           603.495
     7           700.342
     8           783.605
     9           827.013
     10          903.999
     11          1026.2
     12          1111.87
     13          1174.41
     14          1285.19
     15          1378.32
     16          1457.63
     17          1311.44
     18          1217.13
     19          1525.26
     20          1630.44
     22          1704.54
     24          1823.14
     26          1514.71
     28          1991.53
     30          1978.51
     33          2020.66
     36          2256.91
     39          2412.8
     42          2314.98
     46          2596.64
     50          2610.42
     55          2777.29
     60          2831.29
     66          2976.66
     72          3070.65
     79          3339.28
     86          3070.86
     94          3288.05
     103         3712.17
     113         3614.84
     124         3660.52
     136         3826.58
     149         3951.68
     163         3892.69
     179         3876.83
     196         3969.95
     215         4279.99
     236         4237.91
     259         3237.01
     284         4568.38
     312         4505.73
     343         4480.55
     377         4382.25
     414         4658.01
     455         4776.85
     500         5186.81
     550         4638.02
     605         4629.39
     665         4971.05
     731         5093.39
     804         4768.41
     884         4971.44
     972         4876.43
     1069        4181.95
     1175        4946.81
     1292        3946.43
     1421        2529.64
     1563        2038.75
     1719        1743.2
     1890        1733.9
     2079        1731.1
     2286        1692.12
     2514        1724.56
     2765        1714.36
     3041        1714.13
     3345        1731.55
     3679        1719.35
     4046        1701.92
     4450        1621.1
     4895        1710.78
     5384        1602.63
     5922        1636.8
     6514        1643.5
     7165        1416.65
     7881        1629.25
     8669        1536.68
     9535        1539.73
     10488       1372.69
     11536       1482.28
     12689       1440.54
     13957       1431.77
     15352       1181.85
     16887       1089.79
     18575       1052.87
     20432       1071.59
     22475       1045.46
     24722       1051.16
     27194       1058.99
     29913       1082.14
     32904       1039.44
     36194       1064.61
     39813       153.281
     43794       168.722
     48173       184.664
     52990       204.133
     58289       225.3
     64117       247.479
     70528       273.376
     77580       301.317
     85338       333.818
     93871       367.396
     103258      405.184
     113583      449.199
     124941      500.684
     137435      553.369
     151178      612.989
     166295      680.986
     182924      744.712
     201216      819.986
     221337      891.071
     243470      961.671
     267817      1041.47
     294598      1128.78
     324057      1214.52
     356462      1305.71
     392108      1401.84
     431318      1493.26
     474449      1597.72
     521893      1699.45
     574082      1821.71
     631490      1948.01
     694639      2072.17
     764102      2148.89
     840512      2206.78
     924563      2183.44
     1017019     2108.09
     1118720     1877.99
     1230592     1788.01
     1353651     1636.55
     1489016     1472.55
     1637917     1329.21
     1801708     1234.14
     1981878     1438.04
     2180065     1216.77
     2398071     1089.98
     2637878     1062.53
     2901665     1119.03
     3191831     1067.8
     3511014     1015.29
     3862115     1012.46
     4248326     1015.61
     4673158     1011.26
     5140474     1015.18
     5654521     1016.23
     6219973     1015.33
     6841970     1016.05
     7526167     1018.79
     8278784     1025.67
     9106663     1027.16
     10000000    1030.74
   N=1, steps=222384167
     Blaze       = 1        (1.98808)
   N=2, steps=222365720
     Blaze       = 1        (2.01457)
   N=3, steps=222429858
     Blaze       = 1        (2.04167)
   N=4, steps=222515491
     Blaze       = 1        (2.21693)
   N=5, steps=199586168
     Blaze       = 1        (1.99857)
   N=6, steps=199420019
     Blaze       = 1        (1.98265)
   N=7, steps=199614052
     Blaze       = 1        (1.99517)
   N=8, steps=199585036
     Blaze       = 1        (2.03761)
   N=9, steps=185606212
     Blaze       = 1        (2.01987)
   N=10, steps=185520456
     Blaze       = 1        (2.05222)
   N=11, steps=185542469
     Blaze       = 1        (1.98886)
   N=12, steps=185612699
     Blaze       = 1        (2.00325)
   N=13, steps=156549278
     Blaze       = 1        (1.73291)
   N=14, steps=184696805
     Blaze       = 1        (2.01197)
   N=15, steps=183202439
     Blaze       = 1        (1.99376)
   N=16, steps=183407643
     Blaze       = 1        (2.01321)
   N=17, steps=157855673
     Blaze       = 1        (2.04626)
   N=18, steps=140851860
     Blaze       = 1        (2.08305)
   N=19, steps=164332515
     Blaze       = 1        (2.04707)
   N=20, steps=164620460
     Blaze       = 1        (2.01933)
   N=22, steps=160052823
     Blaze       = 1        (2.06575)
   N=24, steps=154593723
     Blaze       = 1        (2.03508)
   N=26, steps=119321235
     Blaze       = 1        (2.04815)
   N=28, steps=141344847
     Blaze       = 1        (1.98725)
   N=30, steps=145581117
     Blaze       = 1        (2.20743)
   N=33, steps=122866763
     Blaze       = 1        (2.00657)
   N=36, steps=125666774
     Blaze       = 1        (2.00451)
   N=39, steps=129723089
     Blaze       = 1        (2.09682)
   N=42, steps=111844746
     Blaze       = 1        (2.02916)
   N=46, steps=113164595
     Blaze       = 1        (2.00474)
   N=50, steps=103559594
     Blaze       = 1        (1.98358)
   N=55, steps=103520592
     Blaze       = 1        (2.05007)
   N=60, steps=95048263
     Blaze       = 1        (2.01424)
   N=66, steps=89543157
     Blaze       = 1        (1.98539)
   N=72, steps=85134362
     Blaze       = 1        (1.99622)
   N=79, steps=85941991
     Blaze       = 1        (2.0332)
   N=86, steps=78651449
     Blaze       = 1        (2.20265)
   N=94, steps=75583556
     Blaze       = 1        (2.16081)
   N=103, steps=70018232
     Blaze       = 1        (1.94277)
   N=113, steps=61772051
     Blaze       = 1        (1.931)
   N=124, steps=57680811
     Blaze       = 1        (1.95393)
   N=136, steps=53968768
     Blaze       = 1        (1.9181)
   N=149, steps=51880312
     Blaze       = 1        (1.95617)
   N=163, steps=49127285
     Blaze       = 1        (2.05713)
   N=179, steps=45418822
     Blaze       = 1        (2.09707)
   N=196, steps=43404915
     Blaze       = 1        (2.14294)
   N=215, steps=39346218
     Blaze       = 1        (1.97651)
   N=236, steps=36749419
     Blaze       = 1        (2.0465)
   N=259, steps=26282158
     Blaze       = 1        (2.10289)
   N=284, steps=31335133
     Blaze       = 1        (1.94799)
   N=312, steps=27841750
     Blaze       = 1        (1.92791)
   N=343, steps=26180698
     Blaze       = 1        (2.00421)
   N=377, steps=24117948
     Blaze       = 1        (2.07484)
   N=414, steps=21515651
     Blaze       = 1        (1.91229)
   N=455, steps=20833183
     Blaze       = 1        (1.98438)
   N=500, steps=19227147
     Blaze       = 1        (1.85347)
   N=550, steps=16962994
     Blaze       = 1        (2.01156)
   N=605, steps=15931862
     Blaze       = 1        (2.08208)
   N=665, steps=14266680
     Blaze       = 1        (1.90852)
   N=731, steps=12839765
     Blaze       = 1        (1.84275)
   N=804, steps=12360981
     Blaze       = 1        (2.08418)
   N=884, steps=11287751
     Blaze       = 1        (2.00714)
   N=972, steps=10022324
     Blaze       = 1        (1.99771)
   N=1069, steps=9583732
     Blaze       = 1        (2.44982)
   N=1175, steps=8823321
     Blaze       = 1        (2.09577)
   N=1292, steps=4101029
     Blaze       = 1        (1.34261)
   N=1421, steps=3621350
     Blaze       = 1        (2.03426)
   N=1563, steps=2221040
     Blaze       = 1        (1.70275)
   N=1719, steps=1960915
     Blaze       = 1        (1.9337)
   N=1890, steps=1822297
     Blaze       = 1        (1.98636)
   N=2079, steps=1647879
     Blaze       = 1        (1.97905)
   N=2286, steps=1448141
     Blaze       = 1        (1.95639)
   N=2514, steps=1385605
     Blaze       = 1        (2.01989)
   N=2765, steps=1235292
     Blaze       = 1        (1.99234)
   N=3041, steps=1158862
     Blaze       = 1        (2.05591)
   N=3345, steps=1037429
     Blaze       = 1        (2.0041)
   N=3679, steps=932492
     Blaze       = 1        (1.99531)
   N=4046, steps=860038
     Blaze       = 1        (2.04458)
   N=4450, steps=787559
     Blaze       = 1        (2.16189)
   N=4895, steps=713316
     Blaze       = 1        (2.04098)
   N=5384, steps=622358
     Blaze       = 1        (2.0908)
   N=5922, steps=584287
     Blaze       = 1        (2.11397)
   N=6514, steps=525159
     Blaze       = 1        (2.08146)
   N=7165, steps=402482
     Blaze       = 1        (2.03564)
   N=7881, steps=417871
     Blaze       = 1        (2.02133)
   N=8669, steps=377103
     Blaze       = 1        (2.12738)
   N=9535, steps=336946
     Blaze       = 1        (2.08659)
   N=10488, steps=276651
     Blaze       = 1        (2.11374)
   N=11536, steps=262749
     Blaze       = 1        (2.04487)
   N=12689, steps=229034
     Blaze       = 1        (2.01744)
   N=13957, steps=201796
     Blaze       = 1        (1.96712)
   N=15352, steps=152936
     Blaze       = 1        (1.98661)
   N=16887, steps=137325
     Blaze       = 1        (2.12795)
   N=18575, steps=118927
     Blaze       = 1        (2.09813)
   N=20432, steps=106109
     Blaze       = 1        (2.02319)
   N=22475, steps=95954
     Blaze       = 1        (2.0628)
   N=24722, steps=87107
     Blaze       = 1        (2.04865)
   N=27194, steps=79258
     Blaze       = 1        (2.03528)
   N=29913, steps=72036
     Blaze       = 1        (1.99125)
   N=32904, steps=65538
     Blaze       = 1        (2.07464)
   N=36194, steps=59544
     Blaze       = 1        (2.02434)
   N=39813, steps=7797
     Blaze       = 1        (2.02518)
   N=43794, steps=7728
     Blaze       = 1        (2.00591)
   N=48173, steps=7774
     Blaze       = 1        (2.02799)
   N=52990, steps=7741
     Blaze       = 1        (2.00945)
   N=58289, steps=7690
     Blaze       = 1        (1.98954)
   N=64117, steps=7700
     Blaze       = 1        (1.99492)
   N=70528, steps=7739
     Blaze       = 1        (1.99658)
   N=77580, steps=7784
     Blaze       = 1        (2.00414)
   N=85338, steps=7894
     Blaze       = 1        (2.01804)
   N=93871, steps=7907
     Blaze       = 1        (2.02027)
   N=103258, steps=7972
     Blaze       = 1        (2.0316)
   N=113583, steps=7939
     Blaze       = 1        (2.00743)
   N=124941, steps=8018
     Blaze       = 1        (2.00082)
   N=137435, steps=8081
     Blaze       = 1        (2.007)
   N=151178, steps=8131
     Blaze       = 1        (2.0053)
   N=166295, steps=8199
     Blaze       = 1        (2.00218)
   N=182924, steps=8243
     Blaze       = 1        (2.02473)
   N=201216, steps=8211
     Blaze       = 1        (2.01489)
   N=221337, steps=8130
     Blaze       = 1        (2.01945)
   N=243470, steps=8028
     Blaze       = 1        (2.03248)
   N=267817, steps=7866
     Blaze       = 1        (2.02276)
   N=294598, steps=7708
     Blaze       = 1        (2.0117)
   N=324057, steps=7549
     Blaze       = 1        (2.01422)
   N=356462, steps=7354
     Blaze       = 1        (2.00766)
   N=392108, steps=7158
     Blaze       = 1        (2.00217)
   N=431318, steps=6963
     Blaze       = 1        (2.01121)
   N=474449, steps=6837
     Blaze       = 1        (2.03028)
   N=521893, steps=6572
     Blaze       = 1        (2.01823)
   N=574082, steps=6457
     Blaze       = 1        (2.03482)
   N=631490, steps=6140
     Blaze       = 1        (1.99042)
   N=694639, steps=6059
     Blaze       = 1        (2.03112)
   N=764102, steps=5737
     Blaze       = 1        (2.03996)
   N=840512, steps=5198
     Blaze       = 1        (1.9798)
   N=924563, steps=4729
     Blaze       = 1        (2.00246)
   N=1017019, steps=4110
     Blaze       = 1        (1.98281)
   N=1118720, steps=3813
     Blaze       = 1        (2.27141)
   N=1230592, steps=3437
