num_iterations 1000,                    for_loop             par splittable_executor in 290.246000 microseconds , queue              default, numa    0, threads    6

num_iterations 1000,                    for_loop             par splittable_executor in 461.147000 microseconds , queue              default, numa    0, threads    6

num_iterations 1000,                    for_loop             par splittable_executor in 595.251000 microseconds , queue              default, numa    0, threads    6

num_iterations 1000,                    for_loop             par splittable_executor in 606.278000 microseconds , queue              default, numa    0, threads    6

num_iterations 1000,                    for_loop             par splittable_executor in 600.336000 microseconds , queue              default, numa    0, threads    6

num_iterations 1000,                    for_loop             par splittable_executor in 588.176000 microseconds , queue              default, numa    0, threads    6

