
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.468
     2           223.324
     3           334.219
     4           445.604
     5           515.942
     6           614.24
     7           678.171
     8           819.17
     9           826.379
     10          928.63
     11          898.734
     12          1130.98
     13          1026.07
     14          987.112
     15          1395.73
     16          1495.17
     17          1400.16
     18          1482.72
     19          1484.56
     20          1612.35
     22          1733.13
     24          1901.62
     26          1869.97
     28          1645.13
     30          2134.26
     33          2115.56
     36          2063.27
     39          2508.4
     42          2395.45
     46          2302.28
     50          2616.76
     55          2878.68
     60          2892.86
     66          2998.58
     72          3091.64
     79          3414.93
     86          3426.85
     94          3527.22
     103         3678.38
     113         3516.86
     124         3671.87
     136         4061.13
     149         3842.68
     163         3891.1
     179         3932.73
     196         4151.27
     215         4218.45
     236         4443.27
     259         3406.51
     284         4433.47
     312         4680.6
     343         4518.45
     377         4578.39
     414         4652.49
     455         4832.75
     500         5194.25
     550         4636.32
     605         4765.75
     665         4962.04
     731         5039.12
     804         5097.75
     884         5166.73
     972         5189.51
     1069        5073.97
     1175        5108.13
     1292        4034.05
     1421        2641.66
     1563        2037.34
     1719        1723.29
     1890        1722.34
     2079        1721.01
     2286        1673.16
     2514        1729.92
     2765        1680.59
     3041        1716.14
     3345        1686.79
     3679        1739.78
     4046        1734.85
     4450        1738.64
     4895        1727.61
     5384        1691.46
     5922        1742.88
     6514        1752.4
     7165        1480.56
     7881        1706.94
     8669        1652.21
     9535        1666.63
     10488       1454.77
     11536       1513.53
     12689       1445.08
     13957       1426.92
     15352       1241.82
     16887       1132.07
     18575       1115.24
     20432       1099.98
     22475       1081.93
     24722       1074.05
     27194       1070.84
     29913       1071.07
     32904       1071.82
     36194       1071
     39813       579.944
     43794       641.164
     48173       712.214
     52990       809.625
     58289       892.324
     64117       996.377
     70528       1096.69
     77580       1201.41
     85338       1296.2
     93871       1395.18
     103258      1485.4
     113583      1604.24
     124941      1706.84
     137435      1811.83
     151178      1933.37
     166295      2092.24
     182924      2287.51
     201216      2400.38
     221337      2555.72
     243470      2671.33
     267817      2822.68
     294598      2989.59
     324057      3133.56
     356462      3287.6
     392108      3417.76
