
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.96
     2           223.628
     3           335.589
     4           446.537
     5           512.114
     6           612.059
     7           717.002
     8           819.292
     9           845.996
     10          940.803
     11          815.94
     12          1130.05
     13          1212.65
     14          1309.01
     15          1363.2
     16          1495.59
     17          1260.55
     18          1484.46
     19          1566.63
     20          1649.94
     22          1742.14
     24          1826.69
     26          1867.58
     28          2009.75
     30          2138.07
     33          1970.27
     36          2108.25
     39          2548.49
     42          2407.44
     46          2683.58
     50          2618.29
     55          2471.07
     60          2902.81
     66          3011.11
     72          3188.69
     79          3400.13
     86          3451.7
     94          3569.53
     103         3795.21
     113         3616.7
     124         3704.73
     136         3673.27
     149         4035.83
     163         3980.88
     179         4170.21
     196         4291.23
     215         4254.89
     236         4293.22
     259         3395.46
     284         4659.05
     312         4400.08
     343         4551.36
     377         4884.26
     414         4461.89
     455         4762.56
     500         5203.47
     550         4673.61
     605         4773.4
     665         5003.52
     731         5081.27
     804         4968.31
     884         5055.34
     972         5164.98
     1069        5122.24
     1175        5159.18
     1292        4424.88
     1421        2435.88
     1563        2035.56
     1719        1724.89
     1890        1724.32
     2079        1731.43
     2286        1717.88
     2514        1755.36
     2765        1739.5
     3041        1742.93
     3345        1760.46
     3679        1760.76
     4046        1752.66
     4450        1753.55
     4895        1764.21
     5384        1713.68
     5922        1761.33
     6514        1747.96
     7165        1482.52
     7881        1696.54
     8669        1655.25
     9535        1665.64
     10488       1470.52
     11536       1573.74
     12689       1547.18
     13957       1495.54
     15352       1264.37
     16887       1114.7
     18575       1100.13
     20432       1082.32
     22475       1079.69
     24722       1079.47
     27194       1076.81
     29913       1080
     32904       1080.22
     36194       1079.86
     39813       1201.51
     43794       1290.69
     48173       1382.81
     52990       1474.75
     58289       1566.5
     64117       1163.87
     70528       1253.67
     77580       1364.07
     85338       2007.79
     93871       2137.72
     103258      2261.16
     113583      2399.56
     124941      2502.21
     137435      2673.59
     151178      2803.72
     166295      2291.77
     182924      2470.84
     201216      3033.48
     221337      3252.16
     243470      2908.39
     267817      3761.01
     294598      3272.22
     324057      3433.14
     356462      3607.59
     392108      3753.6
     431318      3916.65
     474449      4050.59
     521893      4184.83
     574082      4120.03
     631490      4069.41
     694639      3891.13
     764102      3326.31
     840512      2446.43
     924563      1766.3
     1017019     1366.41
     1118720     1225.88
     1230592     1115.05
     1353651     1036.53
     1489016     989.596
     1637917     921.003
     1801708     879.378
     1981878     872.194
     2180065     860.61
     2398071     879.542
     2637878     877.762
     2901665     657.058
     3191831     605.137
     3511014     605.186
     3862115     607.825
     4248326     609.704
     4673158     610.887
     5140474     611.885
     5654521     612.843
     6219973     613.452
     6841970     614.37
     7526167     617.064
     8278784     617.747
     9106663     618.276
     10000000    634.145
   N=1, steps=222476271
     Blaze       = 1        (1.9871)
   N=2, steps=222457809
     Blaze       = 1        (1.98953)
   N=3, steps=222394534
     Blaze       = 1        (1.9881)
   N=4, steps=222408592
     Blaze       = 1        (1.9923)
   N=5, steps=199649165
     Blaze       = 1        (1.94927)
   N=6, steps=182155565
     Blaze       = 1        (1.78567)
   N=7, steps=199566640
     Blaze       = 1        (1.94834)
   N=8, steps=199627218
     Blaze       = 1        (1.94927)
   N=9, steps=185129507
     Blaze       = 1        (1.96947)
   N=10, steps=185044192
     Blaze       = 1        (1.96688)
   N=11, steps=184923837
     Blaze       = 1        (2.49303)
   N=12, steps=185861133
     Blaze       = 1        (1.97366)
   N=13, steps=173420379
     Blaze       = 1        (1.85913)
   N=14, steps=183104953
     Blaze       = 1        (1.95833)
   N=15, steps=184644949
     Blaze       = 1        (2.03174)
   N=16, steps=183097330
     Blaze       = 1        (1.9588)
   N=17, steps=160975855
     Blaze       = 1        (2.17095)
   N=18, steps=164330404
     Blaze       = 1        (1.99261)
   N=19, steps=141068010
     Blaze       = 1        (1.71086)
   N=20, steps=164602746
     Blaze       = 1        (1.99526)
   N=22, steps=159079875
     Blaze       = 1        (2.00889)
   N=24, steps=158739858
     Blaze       = 1        (2.08561)
   N=26, steps=127621680
     Blaze       = 1        (1.77672)
   N=28, steps=141269367
     Blaze       = 1        (1.96818)
   N=30, steps=145485254
     Blaze       = 1        (2.04135)
   N=33, steps=123195658
     Blaze       = 1        (2.0634)
   N=36, steps=122234381
     Blaze       = 1        (2.08725)
   N=39, steps=129659867
     Blaze       = 1        (1.98421)
   N=42, steps=111609257
     Blaze       = 1        (1.94712)
   N=46, steps=100509906
     Blaze       = 1        (1.72287)
   N=50, steps=103596336
     Blaze       = 1        (1.97832)
   N=55, steps=104037062
     Blaze       = 1        (2.31561)
   N=60, steps=89284404
     Blaze       = 1        (1.84548)
