num_iterations 10000000,                    for_loop             par splittable_executor in 10521399.840000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par splittable_executor in 10523900.996000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par splittable_executor in 10525259.950000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par splittable_executor in 10519884.723000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par splittable_executor in 10528443.052000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par splittable_executor in 10522623.742000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par  parallel_executor in 10546088.244000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par  parallel_executor in 10542284.429000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par  parallel_executor in 10533459.073000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par  parallel_executor in 10535381.865000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par  parallel_executor in 10535228.674000 microseconds , queue              default, numa    0, threads    6

num_iterations 10000000,                    for_loop             par  parallel_executor in 10531548.915000 microseconds , queue              default, numa    0, threads    6

