
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         873.821
     455         1116.6
     500         1312.36
     550         1937.08
     605         3628.08
     665         4046.79
     731         4112.63
     804         4037.52
     884         4063.27
     972         4053.08
     1069        3949.58
     1175        3457.76
     1292        3313.3
     1421        3193.76
     1563        3226.84
     1719        3250.88
     1890        3288.73
     2079        3295.05
     2286        3286.76
     2514        3382.54
     2765        3389.46
     3041        3389.94
     3345        3301.47
     3679        3369.31
     4046        3415.98
     4450        3372.19
     4895        3344.16
     5384        3393.2
     5922        3352.25
     6514        3433.99
     7165        2631.11
     7881        3382.89
     8669        3423.18
     9535        3365.88
     10000       3434.57
