
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1840.6
     455         1815.34
     500         2041.96
     550         2240.01
     605         2082.76
     665         2147.41
     731         2165.46
     804         2251.6
     884         2297.85
     972         2129.28
     1069        1974.63
     1175        1934.46
     1292        1953.9
     1421        1972.72
     1563        1955.64
     1719        1993.85
     1890        1983.78
     2079        2017.64
     2286        2033.88
     2514        2036.34
     2765        2057.16
     3041        2044.25
     3345        2053.18
     3679        2069.68
     4046        2089.63
     4450        2072.76
     4895        2080.53
     5384        2094.1
     5922        1786.07
     6514        1795.55
     7165        1678.92
     7881        1808.57
     8669        1761.18
     9535        1742.86
     10000       1779.69
