
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         2610.03
     455         2888.35
     500         5170.42
     550         5312.76
     605         4476.08
     665         5585.99
     731         5528.86
     804         6037.39
     884         6178.44
     972         6104.61
     1069        6194.52
     1175        6077.59
     1292        5972.09
     1421        5473.09
     1563        4638.53
     1719        4023.64
     1890        3521.87
     2079        3529.24
     2286        3435.41
     2514        3424.9
     2765        3397.91
     3041        3417.18
     3345        3410.04
     3679        3382.36
     4046        3324.35
     4450        3344.71
     4895        3353.75
     5384        3382.91
     5922        3189.08
     6514        3158.79
     7165        3285.75
     7881        3350.94
     8669        3029.3
     9535        2536.44
     10000       3242.79
/threads{locality#0/total}/idle-rate,1,17.606373,[s],3,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,17.606389,[s],3,[0.01%]
/threads{locality#0/total}/time/average,1,17.606391,[s],1.14641e+07,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,1,17.606393,[s],1.14565e+07,[ns]
/threads{locality#0/total}/time/cumulative-overhead,1,17.606395,[s],6.60015e+06,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,1,17.606397,[s],6.60051e+06,[ns]
/threads{locality#0/total}/count/cumulative,1,17.606398,[s],1512
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,1,17.606400,[s],1513
/threads{locality#0/total}/time/average-overhead,1,17.606402,[s],4360,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,1,17.606403,[s],4357,[ns]
