
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         2217.48
     455         2494.6
     500         2851.19
     550         3103.12
     605         3585.67
     665         4141.75
     731         4416.76
     804         5074.12
     884         5751.07
     972         6405.75
     1069        6653.03
     1175        6543.41
     1292        6251.62
     1421        5734.44
     1563        4764.31
     1719        4096.81
     1890        3689.29
     2079        3222.64
     2286        3221.9
     2514        1752.44
     2765        3411.36
     3041        3135.58
     3345        3266.17
     3679        3252.86
     4046        3083.96
     4450        3243.92
     4895        3218.08
     5384        3322.38
     5922        3196.21
     6514        3157.5
     7165        3275.46
     7881        3353.03
     8669        3012.19
     9535        2514.58
     10000       3231.38
/threads{locality#0/total}/idle-rate,1,17.680009,[s],1,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,17.680025,[s],1,[0.01%]
/threads{locality#0/total}/time/average,1,17.680028,[s],7.10093e+07,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,1,17.680029,[s],7.07241e+07,[ns]
/threads{locality#0/total}/time/cumulative-overhead,1,17.680031,[s],2.55918e+06,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,1,17.680033,[s],2.55953e+06,[ns]
/threads{locality#0/total}/count/cumulative,1,17.680034,[s],252
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,1,17.680036,[s],253
/threads{locality#0/total}/time/average-overhead,1,17.680038,[s],10080,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,1,17.680039,[s],10042,[ns]
