
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1357.57
     455         1702.06
     500         1906.68
     550         3084.24
     605         3578.15
     665         3786.38
     731         4095.34
     804         5034.52
     884         5650.87
     972         6278.81
     1069        6648.41
     1175        6650.92
     1292        6184.77
     1421        5805.22
     1563        4891.03
     1719        4086.54
     1890        3644.85
     2079        3535.65
     2286        3469.68
     2514        1888.11
     2765        3454.21
     3041        3448.63
     3345        3442.39
     3679        3386.25
     4046        3340.15
     4450        3346.62
     4895        3205.93
     5384        3305.1
     5922        3188.82
     6514        3143.48
     7165        3231.07
     7881        3342.51
     8669        3002.55
     9535        2525.09
     10000       3231.3
/threads{locality#0/total}/idle-rate,1,17.653221,[s],4,[0.01%]
/threads{locality#0/pool#default/worker-thread#0}/idle-rate,1,17.653236,[s],4,[0.01%]
/threads{locality#0/total}/time/average,1,17.653239,[s],1.614e+07,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average,1,17.653240,[s],1.61252e+07,[ns]
/threads{locality#0/total}/time/cumulative-overhead,1,17.653242,[s],7.1872e+06,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/cumulative-overhead,1,17.653245,[s],7.18756e+06,[ns]
/threads{locality#0/total}/count/cumulative,1,17.653248,[s],1092
/threads{locality#0/pool#default/worker-thread#0}/count/cumulative,1,17.653249,[s],1093
/threads{locality#0/total}/time/average-overhead,1,17.653251,[s],6570,[ns]
/threads{locality#0/pool#default/worker-thread#0}/time/average-overhead,1,17.653253,[s],6565,[ns]
