num_iterations 100000,                    for_loop             par splittable_executor in 53671.734000 microseconds , queue              default, numa    0, threads    6

num_iterations 100000,                    for_loop             par splittable_executor in 52736.160000 microseconds , queue              default, numa    0, threads    6

num_iterations 100000,                    for_loop             par splittable_executor in 52650.780000 microseconds , queue              default, numa    0, threads    6

num_iterations 100000,                    for_loop             par splittable_executor in 52776.843000 microseconds , queue              default, numa    0, threads    6

num_iterations 100000,                    for_loop             par splittable_executor in 35190.583000 microseconds , queue              default, numa    0, threads    6

num_iterations 100000,                    for_loop             par splittable_executor in 34998.768000 microseconds , queue              default, numa    0, threads    6

