
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.854
     2           223.785
     3           335.881
     4           447.593
     5           511.342
     6           619.607
     7           701.408
     8           820.248
     9           847.673
     10          941.923
     11          1037.35
     12          1131.5
     13          1213.15
     14          1306.36
     15          1399.79
     16          1492.83
     17          1404.58
     18          1488.42
     19          1570.97
     20          1653.26
     22          1742.15
     24          1900.76
     26          1873.57
     28          2018.95
     30          2137.48
     33          2138.13
     36          2330.1
     39          2547.79
     42          2429.98
     46          2683.94
     50          2636.63
     55          2896.72
     60          2920.14
     66          2995.57
     72          3139.72
     79          3445.17
     86          3459.61
     94          3362.71
     103         3427.85
     113         3587.94
     124         3709.03
     136         4066.62
     149         4059.58
     163         4005.4
     179         4094.83
     196         4224.73
     215         4055.22
     236         4221.15
     259         3397.85
     284         4261.56
     312         4521.25
     343         4644.96
     377         4544.05
     414         4541.02
     455         4686.1
     500         5213.52
     550         4539.59
     605         4482.96
     665         4944.03
     731         4941.84
     804         4785.76
     884         4985.2
     972         5145.18
     1069        5000.87
     1175        5025.26
     1292        4259.22
     1421        2431.85
     1563        2021.03
     1719        1705.47
     1890        1708.43
     2079        1696.15
     2286        1683
     2514        1705.51
     2765        1702.95
     3041        1734.57
     3345        1757.75
     3679        1753.13
     4046        1735.4
     4450        1743.4
     4895        1738.45
     5384        1695.62
     5922        1739.63
     6514        1740.4
     7165        1481.2
     7881        1732.13
     8669        1666.43
     9535        1656.8
     10488       1473.83
     11536       1562.46
     12689       1529.29
     13957       1478.68
     15352       1217.04
     16887       1151.47
     18575       1163.67
     20432       1091.05
     22475       1085.6
     24722       1082.66
     27194       1078.5
     29913       1080.99
     32904       1080.42
     36194       1080.64
     39813       1709.48
     43794       1708.73
     48173       1696.05
     52990       1708.71
     58289       1746.38
     64117       1781.86
     70528       1776.89
     77580       1742.89
     85338       1788.18
     93871       1808.9
     103258      1824.36
     113583      1770.87
     124941      1741.87
     137435      1956.79
     151178      1951.4
     166295      1956.06
     182924      2032.92
     201216      1811.76
     221337      1997.14
     243470      2023.85
     267817      740.724
     294598      613.983
     324057      764.245
     356462      697.572
     392108      768.887
     431318      692.479
     474449      656.299
     521893      720.084
     574082      754.581
     631490      654.044
     694639      609.771
     764102      720.519
     840512      704.963
     924563      655.426
     1017019     655.761
     1118720     603.262
     1230592     607.028
     1353651     656.025
     1489016     696.687
     1637917     638.228
     1801708     633.137
     1981878     568.875
     2180065     560.254
     2398071     537.279
     2637878     512.304
     2901665     584.579
     3191831     537.652
     3511014     529.378
     3862115     554.875
     4248326     732.744
     4673158     734.988
     5140474     730.448
     5654521     737.77
     6219973     803.571
     6841970     735.724
     7526167     737.199
     8278784     736.654
     9106663     735.511
     10000000    732.468
   N=1, steps=221907642
     Blaze       = 1        (1.98391)
   N=2, steps=222524991
     Blaze       = 1        (1.98874)
   N=3, steps=222339197
     Blaze       = 1        (1.98587)
   N=4, steps=222467479
     Blaze       = 1        (1.98812)
   N=5, steps=199585602
     Blaze       = 1        (1.95158)
   N=6, steps=199107703
     Blaze       = 1        (1.92807)
   N=7, steps=199588574
     Blaze       = 1        (1.99188)
   N=8, steps=199640952
     Blaze       = 1        (1.94713)
   N=9, steps=185438934
     Blaze       = 1        (1.96886)
   N=10, steps=185391300
     Blaze       = 1        (1.96822)
   N=11, steps=185429161
     Blaze       = 1        (1.96627)
   N=12, steps=185743267
     Blaze       = 1        (1.96988)
   N=13, steps=159211427
     Blaze       = 1        (1.70609)
   N=14, steps=184686141
     Blaze       = 1        (1.97924)
   N=15, steps=183081014
     Blaze       = 1        (1.96188)
   N=16, steps=183136881
     Blaze       = 1        (1.96285)
   N=17, steps=164474439
     Blaze       = 1        (1.99068)
   N=18, steps=138571614
     Blaze       = 1        (1.6758)
   N=19, steps=164149279
     Blaze       = 1        (1.98529)
   N=20, steps=164119034
     Blaze       = 1        (1.9854)
   N=22, steps=158719449
     Blaze       = 1        (2.00432)
   N=24, steps=159101095
     Blaze       = 1        (2.00889)
   N=26, steps=123879692
     Blaze       = 1        (1.71911)
   N=28, steps=141875614
     Blaze       = 1        (1.96762)
   N=30, steps=145453678
     Blaze       = 1        (2.04148)
   N=33, steps=127046224
     Blaze       = 1        (1.96084)
   N=36, steps=125772902
     Blaze       = 1        (1.94319)
   N=39, steps=131007069
     Blaze       = 1        (2.00538)
   N=42, steps=112343553
     Blaze       = 1        (1.94176)
   N=46, steps=114078764
     Blaze       = 1        (1.95519)
   N=50, steps=103623186
     Blaze       = 1        (1.96507)
   N=55, steps=105129968
     Blaze       = 1        (1.9961)
   N=60, steps=96488724
     Blaze       = 1        (1.98255)
   N=66, steps=89022185
     Blaze       = 1        (1.96138)
   N=72, steps=90707028
     Blaze       = 1        (2.08009)
   N=79, steps=84272885
     Blaze       = 1        (1.93243)
   N=86, steps=81346823
     Blaze       = 1        (2.02215)
   N=94, steps=71875029
     Blaze       = 1        (2.00917)
   N=103, steps=70639434
     Blaze       = 1        (2.12257)
   N=113, steps=61280107
