
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           112.176
     2           221.74
     3           332.363
     4           443.264
     5           509.951
     6           612.037
     7           713.853
     8           815.954
     9           695.724
     10          939.942
     11          1034.14
     12          1127.97
     13          1186.99
     14          1291.6
     15          1177.01
     16          1476.11
     17          1389.9
     18          1471.51
     19          1533.52
     20          1635.25
     22          1640.61
     24          1870.91
     26          1864.01
     28          1972.44
     30          2081.37
     33          2112.96
     36          2278.85
     39          2440.92
     42          2318.57
     46          2504.92
     50          2310.63
     55          2831.23
     60          2896.25
     66          2879.15
     72          3126.14
     79          3050.98
     86          3415.23
     94          3569.42
     103         3667.74
     113         3696.78
     124         3898.75
     136         3708.05
     149         3771.49
     163         4045.4
     179         4089.88
     196         4048.91
     215         4085.12
     236         4270.74
     259         3240.85
     284         4476.77
     312         4475.35
     343         4489.78
     377         4581.71
     414         4476.04
     455         4712.59
     500         4889.68
     550         4752.08
     605         4501.17
     665         4762.65
     731         4955.8
     804         4945.75
     884         5010.67
     972         5114.59
     1069        4928
     1175        5226.61
     1292        4388.55
     1421        2461.92
     1563        2056.03
     1719        1741.18
     1890        1731.65
     2079        1730.37
     2286        1705.66
     2514        1731.19
     2765        1720.33
     3041        1720.72
     3345        1733.17
     3679        1741.09
     4046        1743.86
     4450        1750.68
     4895        1750.57
     5384        1680.72
     5922        1711.21
     6514        1660.57
     7165        1378.16
     7881        1596.01
     8669        1529.72
     9535        1525.21
     10488       1365.6
     11536       1329.05
     12689       1310.73
     13957       1302.09
     15352       1168.81
     16887       1169.66
     18575       1216.47
     20432       1153.4
     22475       1121.67
     24722       1093.04
     27194       1083.14
     29913       1085.96
     32904       1086.41
     36194       1086.34
     39813       2602.57
     43794       2334.38
     48173       2407.89
     52990       2717.69
     58289       2448.95
     64117       2719.94
     70528       2639.46
     77580       2692.79
     85338       2563.27
     93871       2796.4
     103258      2794.88
     113583      2814.76
     124941      2406.28
     137435      2524.97
     151178      2563.24
     166295      2507.51
     182924      2548.36
     201216      2926.84
     221337      2998.65
     243470      2948.38
     267817      2983.03
     294598      2994.11
     324057      2858.87
     356462      2784.72
     392108      3062.43
     431318      904.682
     474449      1004.88
     521893      973.179
     574082      1210.75
     631490      1110.45
     694639      1226.44
     764102      993.892
     840512      933.273
     924563      975.884
     1017019     998.449
     1118720     984.852
     1230592     993.324
     1353651     980.567
     1489016     872.576
     1637917     1001.33
     1801708     872.582
     1981878     1027.99
     2180065     890.214
     2398071     899.996
     2637878     1067.02
     2901665     1067.38
     3191831     765.322
     3511014     811.041
     3862115     981.501
     4248326     819.73
     4673158     1060.96
     5140474     939.034
     5654521     899.674
     6219973     981.789
     6841970     987.171
     7526167     911.976
     8278784     954.478
     9106663     1098.01
     10000000    891.653
   N=1, steps=219582558
     Blaze       = 1        (1.95748)
   N=2, steps=222548567
     Blaze       = 1        (2.00729)
   N=3, steps=222719201
     Blaze       = 1        (2.01032)
   N=4, steps=222547863
     Blaze       = 1        (2.00826)
   N=5, steps=199506665
     Blaze       = 1        (1.95614)
   N=6, steps=199652705
     Blaze       = 1        (1.95726)
   N=7, steps=199589140
     Blaze       = 1        (1.95716)
   N=8, steps=199564942
     Blaze       = 1        (1.95663)
   N=9, steps=184994693
     Blaze       = 1        (2.39312)
   N=10, steps=185124394
     Blaze       = 1        (1.96953)
   N=11, steps=185106984
     Blaze       = 1        (1.96896)
   N=12, steps=184024336
     Blaze       = 1        (1.95776)
   N=13, steps=184644586
     Blaze       = 1        (2.02224)
   N=14, steps=182939773
     Blaze       = 1        (1.98294)
   N=15, steps=177394008
     Blaze       = 1        (2.26073)
   N=16, steps=184538904
     Blaze       = 1        (2.00027)
   N=17, steps=164589079
     Blaze       = 1        (2.01311)
   N=18, steps=158929334
     Blaze       = 1        (1.94408)
   N=19, steps=164779665
     Blaze       = 1        (2.04159)
   N=20, steps=137861018
     Blaze       = 1        (1.68611)
   N=22, steps=160550550
     Blaze       = 1        (2.15293)
   N=24, steps=158521723
     Blaze       = 1        (2.03351)
   N=26, steps=139444558
     Blaze       = 1        (1.94504)
   N=28, steps=124950382
     Blaze       = 1        (1.77375)
   N=30, steps=145466307
     Blaze       = 1        (2.09669)
   N=33, steps=127313202
     Blaze       = 1        (1.98837)
   N=36, steps=125631550
     Blaze       = 1        (1.98466)
   N=39, steps=114279591
     Blaze       = 1        (1.82591)
   N=42, steps=112559464
     Blaze       = 1        (2.03897)
   N=46, steps=116837452
     Blaze       = 1        (2.14559)
   N=50, steps=101772325
     Blaze       = 1        (2.20226)
   N=55, steps=105281752
     Blaze       = 1        (2.04523)
   N=60, steps=88577819
     Blaze       = 1        (1.83502)
   N=66, steps=88582781
     Blaze       = 1        (2.03062)
   N=72, steps=85121181
     Blaze       = 1        (1.96048)
   N=79, steps=77778895
     Blaze       = 1        (2.01396)
   N=86, steps=81886869
     Blaze       = 1        (2.06202)
   N=94, steps=75350384
     Blaze       = 1        (1.98434)
   N=103, steps=70582043
     Blaze       = 1        (1.98213)
   N=113, steps=63248937
     Blaze       = 1        (1.93334)
   N=124, steps=59128628
     Blaze       = 1        (1.88059)
   N=136, steps=58542658
     Blaze       = 1        (2.14716)
   N=149, steps=48395628
     Blaze       = 1        (1.91196)
   N=163, steps=49373363
     Blaze       = 1        (1.98939)
   N=179, steps=46041302
     Blaze       = 1        (2.01507)
   N=196, steps=43580019
     Blaze       = 1        (2.10963)
   N=215, steps=38873549
     Blaze       = 1        (2.04591)
   N=236, steps=35098170
     Blaze       = 1        (1.93952)
   N=259, steps=26228495
     Blaze       = 1        (2.09611)
   N=284, steps=30785467
     Blaze       = 1        (1.95299)
   N=312, steps=27803995
     Blaze       = 1        (1.93836)
   N=343, steps=26480019
     Blaze       = 1        (2.02296)
   N=377, steps=23250665
     Blaze       = 1        (1.91315)
   N=414, steps=22105943
     Blaze       = 1        (2.04463)
   N=455, steps=19634136
     Blaze       = 1        (1.89567)
   N=500, steps=18550074
     Blaze       = 1        (1.89686)
   N=550, steps=16763802
     Blaze       = 1        (1.94022)
   N=605, steps=14829245
     Blaze       = 1        (1.99319)
   N=665, steps=14689853
     Blaze       = 1        (2.05112)
   N=731, steps=13513230
     Blaze       = 1        (1.99325)
   N=804, steps=12868731
     Blaze       = 1        (2.09199)
   N=884, steps=11721794
     Blaze       = 1        (2.068)
   N=972, steps=10578718
     Blaze       = 1        (2.01043)
   N=1069, steps=9566034
     Blaze       = 1        (2.0751)
   N=1175, steps=8479608
     Blaze       = 1        (1.90631)
   N=1292, steps=3910862
     Blaze       = 1        (1.15137)
   N=1421, steps=3459517
     Blaze       = 1        (1.9968)
   N=1563, steps=2179030
     Blaze       = 1        (1.6565)
   N=1719, steps=1980538
     Blaze       = 1        (1.95531)
   N=1890, steps=1811243
     Blaze       = 1        (1.97687)
   N=2079, steps=1614540
     Blaze       = 1        (1.93984)
   N=2286, steps=1440506
     Blaze       = 1        (1.93063)
   N=2514, steps=1362441
     Blaze       = 1        (1.97851)
   N=2765, steps=1229887
     Blaze       = 1        (1.97674)
   N=3041, steps=1128272
     Blaze       = 1        (1.99397)
   N=3345, steps=1031961
     Blaze       = 1        (1.99167)
   N=3679, steps=942347
     Blaze       = 1        (1.99122)
   N=4046, steps=844410
     Blaze       = 1        (1.95915)
   N=4450, steps=781360
     Blaze       = 1        (1.98611)
   N=4895, steps=700880
     Blaze       = 1        (1.95982)
   N=5384, steps=618065
     Blaze       = 1        (1.97991)
   N=5922, steps=586061
     Blaze       = 1        (2.02818)
   N=6514, steps=533190
     Blaze       = 1        (2.09157)
   N=7165, steps=408135
     Blaze       = 1        (2.12188)
   N=7881, steps=431885
     Blaze       = 1        (2.13263)
   N=8669, steps=379277
     Blaze       = 1        (2.14937)
   N=9535, steps=344850
     Blaze       = 1        (2.15586)
   N=10488, steps=283540
     Blaze       = 1        (2.17762)
   N=11536, steps=260620
     Blaze       = 1        (2.26216)
   N=12689, steps=234397
     Blaze       = 1        (2.26917)
   N=13957, steps=209141
     Blaze       = 1        (2.24177)
   N=15352, steps=153317
     Blaze       = 1        (2.01378)
   N=16887, steps=144653
     Blaze       = 1        (2.08843)
   N=18575, steps=124090
     Blaze       = 1        (1.89481)
   N=20432, steps=106923
     Blaze       = 1        (1.89409)
   N=22475, steps=95993
     Blaze       = 1        (1.92343)
   N=24722, steps=87151
     Blaze       = 1        (1.97116)
   N=27194, steps=79280
     Blaze       = 1        (1.99046)
   N=29913, steps=72097
     Blaze       = 1        (1.98593)
   N=32904, steps=65475
     Blaze       = 1        (1.98303)
   N=36194, steps=59541
     Blaze       = 1        (1.98375)
   N=39813, steps=137527
     Blaze       = 1        (2.10383)
   N=43794, steps=122624
     Blaze       = 1        (2.30048)
   N=48173, steps=110095
     Blaze       = 1        (2.20259)
   N=52990, steps=98654
     Blaze       = 1        (1.92357)
   N=58289, steps=77292
     Blaze       = 1        (1.83968)
   N=64117, steps=79035
     Blaze       = 1        (1.86309)
   N=70528, steps=77393
     Blaze       = 1        (2.06799)
   N=77580, steps=68202
     Blaze       = 1        (1.96492)
   N=85338, steps=65688
     Blaze       = 1        (2.18693)
   N=93871, steps=59484
     Blaze       = 1        (1.99679)
   N=103258, steps=54049
     Blaze       = 1        (1.99686)
   N=113583, steps=44548
