
 Daxpy product:
   Blaze [MFlop/s]:
     1           321.134
     2           598.018
     3           963.327
     4           1284.31
     5           1335.39
     6           1602.99
     7           1869.79
     8           2137.03
     9           2193.47
     10          2437.5
     11          2680.51
     12          2924.87
     13          3135.77
     14          2248.1
     15          3618.48
     16          3859.08
     17          3594.82
     18          3415.45
     19          4018.17
     20          4228.92
     22          4211.63
     24          3868.15
     26          4527.69
     28          4875.23
     30          4913.18
     33          4907.89
     36          5353.76
     39          5109.8
     42          5142.67
     46          5400.11
     50          5514.21
     55          5339.03
     60          6106.75
     66          6098.49
     72          6312.53
     79          6543.84
     86          6618.72
     94          6748.14
     103         7020.72
     113         7064.33
     124         7279.01
     136         7396.6
     149         7395.81
     163         7670.22
     179         7858.75
     196         8006.98
     215         7945.48
     236         8234.08
     259         8308.74
     284         8498.63
     312         8370.32
     343         8430.57
     377         8730.32
     414         8594.33
     455         8648.62
     500         9177.03
     550         8159.51
     605         8691.1
     665         8900.26
     731         8774.98
     804         9288.18
     884         9303.11
     972         9175.09
     1069        8907.04
     1175        8971.99
     1292        9193.92
     1421        9145.64
     1563        7297.58
     1719        9079.09
     1890        8177.35
     2079        6367.96
     2286        4151.26
     2514        4062.88
     2765        4006.09
     3041        4002.36
     3345        4076.17
     3679        4041.31
     4046        4069.54
     4450        4037.37
     4895        4098.95
     5384        4116.88
     5922        4101.58
     6514        4082.8
     7165        3581.64
     7881        4092.46
     8669        4078.32
     9535        3958.65
     10488       3979.52
     11536       3990.21
     12689       3916.94
     13957       3899.48
     15352       3664.97
     16887       3587.23
     18575       3657.65
     20432       3578.2
     22475       3447.04
     24722       3318.76
     27194       3020.83
     29913       2912.52
     32904       2879.14
     36194       2874.51
     39813       4427.77
     43794       4412.07
     48173       4260.79
     52990       4390.06
     58289       4462.45
     64117       4163.07
     70528       3992.46
     77580       3905.36
     85338       3994.16
     93871       3915.47
     103258      4039.25
     113583      4021.04
     124941      3921.24
     137435      4192.54
     151178      4043.32
     166295      4219.65
     182924      5464.24
     201216      5123.42
     221337      5529.34
     243470      5533.71
     267817      5497.2
     294598      5491.52
     324057      5425.83
     356462      5476.44
     392108      5522.46
     431318      5499.35
     474449      5528.79
     521893      5534.9
     574082      5541.39
     631490      5560.09
     694639      5528.44
     764102      5566.55
     840512      5551.31
     924563      5586.25
     1017019     5569.79
     1118720     5083.15
     1230592     5482.72
     1353651     5501.09
     1489016     5452.45
     1637917     5271.91
     1801708     5128.8
     1981878     4836.86
     2180065     2321.83
     2398071     3588.94
     2637878     2591.34
     2901665     2599.89
     3191831     2473.7
     3511014     2340.79
     3862115     2196.76
     4248326     2005.86
     4673158     1963.04
     5140474     1941.03
     5654521     1919.4
     6219973     1901.69
     6841970     1902.96
     7526167     1903.98
     8278784     1904.88
     9106663     1897.47
     10000000    2009.49
   N=1, steps=321689364
     Blaze       = 1        (2.00346)
   N=2, steps=321642679
     Blaze       = 1        (2.15139)
   N=3, steps=321579841
     Blaze       = 1        (2.00293)
   N=4, steps=321433316
     Blaze       = 1        (2.00222)
   N=5, steps=275410977
     Blaze       = 1        (2.0624)
   N=6, steps=192919781
     Blaze       = 1        (1.4442)
   N=7, steps=275770930
     Blaze       = 1        (2.06483)
   N=8, steps=275745806
     Blaze       = 1        (2.06451)
   N=9, steps=246320809
     Blaze       = 1        (2.02135)
   N=10, steps=246442875
     Blaze       = 1        (2.0221)
   N=11, steps=246358753
     Blaze       = 1        (2.02197)
   N=12, steps=191320272
     Blaze       = 1        (1.56988)
   N=13, steps=263034914
     Blaze       = 1        (2.18093)
