
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.818
     2           223.149
     3           335.084
     4           446.219
     5           511.703
     6           613.901
     7           717.838
     8           818.563
     9           848.02
     10          857.34
     11          1035.84
     12          1130.63
     13          1211.22
     14          1309.83
     15          1397.51
     16          1496.93
     17          1329.69
     18          1482.2
     19          1561.33
     20          1646.83
     22          1735.44
     24          1476.98
     26          1869.3
     28          1987.29
     30          2138.12
     33          2093.43
     36          2305.82
     39          2485.28
     42          2115.34
     46          2677.66
     50          2657.6
     55          2852.93
     60          2892.62
     66          2743.98
     72          3188.63
     79          3376.33
     86          3416.11
     94          3524.09
     103         3673.61
     113         3777.95
     124         3993.13
     136         3914.35
     149         3783.31
     163         4161.03
     179         4136.56
     196         4261.56
     215         4312.8
     236         4372.92
     259         3249.84
     284         4390.93
     312         4508.75
     343         4779
     377         4724.18
     414         4847.63
     455         5033.26
     500         4917.89
     550         4776.94
     605         4825.91
     665         4877.36
     731         4957.59
     804         5050.21
     884         5110.44
     972         5141.68
     1069        5201.79
     1175        5269.36
     1292        4272.89
     1421        2471.36
     1563        2051.74
     1719        1711.98
     1890        1737.11
     2079        1733.1
     2286        1703.6
     2514        1744.43
     2765        1739.81
     3041        1734.94
     3345        1755.89
     3679        1766.28
     4046        1755.73
     4450        1762.18
     4895        1749.51
     5384        1685.65
     5922        1749.91
     6514        1734.01
     7165        1460.26
     7881        1686.61
     8669        1613.97
     9535        1624.62
     10488       1411.88
     11536       1480.34
     12689       1462.73
     13957       1424.71
     15352       1231.76
     16887       1189.29
     18575       1120.38
     20432       1105.76
     22475       1088.08
     24722       1085.87
     27194       1081.53
     29913       1084.7
     32904       1085.58
     36194       1086.5
     39813       927.245
     43794       944.936
     48173       1008.58
     52990       1076.14
     58289       1148.43
     64117       1223.6
     70528       1302.79
     77580       1804.33
     85338       1930.37
     93871       2013.72
     103258      2097.95
     113583      2179.79
     124941      2193.64
     137435      2304.02
     151178      2394.84
     166295      2467.91
     182924      2520.31
     201216      2562.84
     221337      2648.6
     243470      2648.55
     267817      2726.5
     294598      2813.23
     324057      2854.12
     356462      2908.43
     392108      2951.23
     431318      2975.94
     474449      2988.7
     521893      2906.94
     574082      2844.32
     631490      2648.18
     694639      2236.66
     764102      1591.52
     840512      1026.09
     924563      747.529
     1017019     584.88
     1118720     512.563
     1230592     468.969
     1353651     442.729
     1489016     428.349
     1637917     418.75
     1801708     413.225
     1981878     410.225
     2180065     408.67
     2398071     409.532
     2637878     409.755
     2901665     410.283
     3191831     410.698
     3511014     501.589
     3862115     506.42
     4248326     513.75
     4673158     514.251
     5140474     515.051
     5654521     514.993
     6219973     516.313
     6841970     516.911
     7526167     516.877
     8278784     517.579
     9106663     517.47
     10000000    518.277
   N=1, steps=221966965
     Blaze       = 1        (1.98506)
   N=2, steps=221964864
     Blaze       = 1        (1.98938)
   N=3, steps=198602656
     Blaze       = 1        (1.77809)
   N=4, steps=221940537
     Blaze       = 1        (1.98952)
   N=5, steps=199624811
     Blaze       = 1        (1.95059)
   N=6, steps=199551785
     Blaze       = 1        (1.95033)
   N=7, steps=197736802
     Blaze       = 1        (1.92823)
   N=8, steps=199640102
     Blaze       = 1        (1.95113)
   N=9, steps=185526081
     Blaze       = 1        (1.96898)
   N=10, steps=185445653
     Blaze       = 1        (2.16303)
   N=11, steps=184011223
     Blaze       = 1        (1.95409)
   N=12, steps=185451762
     Blaze       = 1        (1.96831)
   N=13, steps=183961194
     Blaze       = 1        (1.97445)
   N=14, steps=184285062
     Blaze       = 1        (1.96971)
   N=15, steps=183933906
     Blaze       = 1        (1.97424)
   N=16, steps=184285062
     Blaze       = 1        (1.96974)
   N=17, steps=144134153
     Blaze       = 1        (1.84274)
   N=18, steps=163688212
     Blaze       = 1        (1.98785)
   N=19, steps=163598782
     Blaze       = 1        (1.99086)
   N=20, steps=163760018
     Blaze       = 1        (1.98879)
   N=22, steps=156976906
     Blaze       = 1        (1.98998)
   N=24, steps=139233488
     Blaze       = 1        (2.26245)
   N=26, steps=141480686
     Blaze       = 1        (1.96784)
   N=28, steps=141566644
     Blaze       = 1        (1.99461)
   N=30, steps=138014733
     Blaze       = 1        (1.93649)
   N=33, steps=119126711
     Blaze       = 1        (1.87787)
   N=36, steps=126470252
     Blaze       = 1        (1.97454)
   N=39, steps=122600572
     Blaze       = 1        (1.9239)
   N=42, steps=103401866
     Blaze       = 1        (2.05304)
   N=46, steps=110490147
     Blaze       = 1        (1.89813)
   N=50, steps=104497068
     Blaze       = 1        (1.96601)
   N=55, steps=103105142
     Blaze       = 1        (1.9877)
   N=60, steps=96534523
     Blaze       = 1        (2.00236)
   N=66, steps=84297265
     Blaze       = 1        (2.02757)
   N=72, steps=87133974
     Blaze       = 1        (1.96751)
   N=79, steps=84609495
     Blaze       = 1        (1.97971)
   N=86, steps=78925977
     Blaze       = 1        (1.98695)
   N=94, steps=73649536
     Blaze       = 1        (1.96449)
   N=103, steps=72178993
     Blaze       = 1        (2.02374)
   N=113, steps=66099384
     Blaze       = 1        (1.97706)
   N=124, steps=63598033
     Blaze       = 1        (1.97493)
   N=136, steps=57152650
     Blaze       = 1        (1.98571)
   N=149, steps=55732719
     Blaze       = 1        (2.19495)
   N=163, steps=47858857
     Blaze       = 1        (1.87477)
