
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.574
     2           175.428
     3           335.034
     4           446.729
     5           511.748
     6           615.859
     7           716.496
     8           820.845
     9           849.223
     10          943.557
     11          860.541
     12          1131.94
     13          1216.41
     14          1304.53
     15          1403.64
     16          1478.16
     17          1200.15
     18          1481.07
     19          1563.47
     20          1645.79
     22          1745.15
     24          1578.84
     26          1863.63
     28          2006.93
     30          2139.24
     33          2103.64
     36          2305.62
     39          2531.45
     42          2228.37
     46          2690.86
     50          2608.15
     55          2855.85
     60          2901.34
     66          2823
     72          3085.56
     79          3110.2
     86          3444.02
     94          3294.22
     103         3797.69
     113         3779
     124         3994.64
     136         3865.49
     149         3829.21
     163         4077.18
     179         4065.02
     196         4373.6
     215         4327.07
     236         4373.5
     259         3251.42
     284         4586.13
     312         4637.08
     343         4780.55
     377         4723.9
     414         4841.36
     455         5042.71
     500         4926.47
     550         4727.58
     605         4827.87
     665         4878.23
     731         4956.87
     804         5051.07
     884         5115.44
     972         5146.44
     1069        5241.74
     1175        5271.16
     1292        4050.19
     1421        2640.53
     1563        2060.38
     1719        1724.82
     1890        1732.26
     2079        1724.6
     2286        1678.53
     2514        1728.63
     2765        1726.19
     3041        1723.36
     3345        1753.19
     3679        1755.95
     4046        1739.81
     4450        1757.46
     4895        1758.59
     5384        1687.49
     5922        1761.53
     6514        1744.2
     7165        1464.01
     7881        1670.19
     8669        1619.33
     9535        1620.21
     10488       1462.46
     11536       1530.38
     12689       1523.38
     13957       1490.19
     15352       1169.4
     16887       1145.08
     18575       1129.11
     20432       1118.03
     22475       1109.75
     24722       1086.78
     27194       1081.81
     29913       1085.28
     32904       1085.71
     36194       1085.99
     39813       3001.24
     43794       3036.36
     48173       3041.87
     52990       3014.93
     58289       3057.92
     64117       3100.31
     70528       3149.84
     77580       3156.86
     85338       3235.5
     93871       3252.72
     103258      3298.23
     113583      3221.02
     124941      3418.97
     137435      3629.94
     151178      3628.75
     166295      3588.76
     182924      3652.24
     201216      3606.71
     221337      3681.12
     243470      3747.58
     267817      3768.85
     294598      3728.63
     324057      3744.82
     356462      3942.64
     392108      3890.83
     431318      3897.28
     474449      3848.24
     521893      3821.41
     574082      3712.94
     631490      3694.77
     694639      3683.2
     764102      3447.36
     840512      3297.39
     924563      2979.6
     1017019     2926.98
     1118720     2340.68
     1230592     1947.31
     1353651     1839.9
     1489016     1868.41
     1637917     2903.78
     1801708     2043.96
     1981878     1173.23
     2180065     1025.46
     2398071     990.972
     2637878     971.685
     2901665     869.016
     3191831     844.825
     3511014     829.101
     3862115     979.896
     4248326     1041.04
     4673158     1044.43
     5140474     979.632
     5654521     1118.86
     6219973     977.884
     6841970     1296.9
     7526167     1130.52
     8278784     1127.89
     9106663     1145.27
     10000000    1152.39
   N=1, steps=221855520
     Blaze       = 1        (1.98842)
   N=2, steps=221940012
     Blaze       = 1        (2.53027)
   N=3, steps=221910616
     Blaze       = 1        (1.98706)
   N=4, steps=222083252
     Blaze       = 1        (1.98853)
   N=5, steps=199331190
     Blaze       = 1        (1.94755)
   N=6, steps=156452865
     Blaze       = 1        (1.52424)
   N=7, steps=199621838
     Blaze       = 1        (1.95026)
   N=8, steps=199637270
     Blaze       = 1        (1.94567)
   N=9, steps=185485003
     Blaze       = 1        (1.96576)
   N=10, steps=185531707
     Blaze       = 1        (1.9663)
   N=11, steps=185523513
