
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.411
     2           222.855
     3           334.057
     4           440.901
     5           509.744
     6           607.247
     7           697.479
     8           762.435
     9           846.826
     10          901.569
     11          951.22
     12          1122.41
     13          1193.36
     14          1286.1
     15          1382.67
     16          1155.84
     17          1386.66
     18          1468.97
     19          1549.44
     20          1631.73
     22          1709.03
     24          1792.8
     26          1809.44
     28          1955.03
     30          2033.26
     33          2034.02
     36          2232.42
     39          2427.42
     42          2341.43
     46          2536.07
     50          2542.72
     55          2523.7
     60          2879.53
     66          2905.51
     72          3100.92
     79          3387.17
     86          3394.83
     94          3235.6
     103         3531.99
     113         3522.06
     124         3610
     136         3946.38
     149         3562.96
     163         3771.88
     179         4224.12
     196         4332.15
     215         4248.64
     236         4378.67
     259         3366.18
     284         4471.22
     312         4471.23
     343         4330.8
     377         4786.72
     414         4512.24
     455         4667.67
     500         5103.66
     550         4550.52
     605         4781.44
     665         4725.99
     731         4882.91
     804         4963.27
     884         5095.35
     972         5188.43
     1069        5005.22
     1175        4791.21
     1292        4004.32
     1421        2547.41
     1563        2012.54
     1719        1724.11
     1890        1724.01
     2079        1736.02
     2286        1689.2
     2514        1750.57
     2765        1732.14
     3041        1704.39
     3345        1714.73
     3679        1720.14
     4046        1681.21
     4450        1726.19
     4895        1692.74
     5384        1695.27
     5922        1714.53
     6514        1722.74
     7165        1456.76
     7881        1668.77
     8669        1610.83
     9535        1560.1
     10488       1441.67
     11536       1511.99
     12689       1498.99
     13957       1419.3
     15352       1213.07
     16887       1134.27
     18575       1120.42
     20432       1092.07
     22475       1082.71
     24722       1073.1
     27194       1059.85
     29913       1054.15
     32904       1083.76
     36194       1083.38
     39813       282.189
     43794       313.798
     48173       348.383
     52990       381.913
     58289       427.031
     64117       471.944
     70528       513.506
     77580       585.118
     85338       634.499
     93871       716.978
     103258      810.175
     113583      915.966
     124941      1028.06
     137435      1165.51
     151178      1253.91
     166295      1458.5
     182924      1601.29
     201216      1787.07
     221337      1964.15
     243470      2131.97
     267817      2318.84
     294598      2508.17
     324057      2712.72
     356462      2878.99
     392108      3021.46
     431318      3178.77
     474449      3296.89
     521893      3490.6
     574082      3690.42
     631490      4066.09
     694639      4261.13
     764102      4419.2
     840512      4401.36
     924563      4036.97
     1017019     3640.87
     1118720     2802.76
     1230592     2161.82
     1353651     1782.99
     1489016     1445.67
     1637917     1220.66
     1801708     1018.52
     1981878     890.699
     2180065     810.253
     2398071     751.84
     2637878     718.85
     2901665     698.589
     3191831     710.969
     3511014     678.03
     3862115     672.91
     4248326     669.641
     4673158     668.337
     5140474     668.631
     5654521     668.888
     6219973     669.039
