
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           103.685
     2           212.486
     3           318.696
     4           423.23
     5           477.47
     6           574.606
     7           668.228
     8           765.748
     9           780.741
     10          867.446
     11          953.743
     12          1039.94
     13          895.799
     14          1203.77
     15          1290.41
     16          1375.68
     17          1232.61
     18          1305.06
     19          1349.52
     20          1450.07
     22          1487.81
     24          1589.36
     26          1619.64
     28          1612.15
     30          1856.87
     33          1880.83
     36          1843.97
     39          2188.8
     42          2225.09
     46          2173.21
     50          2389.88
     55          2497.56
     60          2591.42
     66          2651.85
     72          2829.32
     79          2872.6
     86          2924.91
     94          3069.85
     103         3199.54
     113         3255.27
     124         3349.41
     136         3441
     149         3513.01
     163         3655.96
     179         3695.84
     196         3765.61
     215         3946.7
     236         4053.07
     259         3291.47
     284         4170.16
     312         4199.94
     343         4244.28
     377         4462.65
     414         4409.06
     455         4523.33
     500         4912.79
     550         4447.98
     605         4370.75
     665         4634.46
     731         4726.93
     804         4886.9
     884         4961.35
     972         4951.92
     1069        4395.24
     1175        4393.28
     1292        4135.53
     1421        2677.25
     1563        2065.51
     1719        1731.11
     1890        1732.79
     2079        1735.98
     2286        1699.55
     2514        1746.52
     2765        1747.18
     3041        1734.94
     3345        1765.52
     3679        1766.88
     4046        1760.73
     4450        1769.44
     4895        1773.73
     5384        1721.55
     5922        1762.03
     6514        1755.63
     7165        1484.4
     7881        1707.93
     8669        1628.62
     9535        1636.01
     10488       1442.29
     11536       1494.28
     12689       1484.35
     13957       1373.56
     15352       1215.82
     16887       1153.28
     18575       1127.5
     20432       1091.28
     22475       1085.45
     24722       1085.28
     27194       1082.55
     29913       1084.82
     32904       1085.75
     36194       1085.52
     39813       834.039
     43794       915.383
     48173       998.396
     52990       1085.99
     58289       1188.17
     64117       1293.68
     70528       1402.54
     77580       1521.79
     85338       1630.21
     93871       1752.77
     103258      1868.92
     113583      1981.52
     124941      2100.88
     137435      2244.19
     151178      2391.25
     166295      2514.55
     182924      2682.11
     201216      2751.95
     221337      2976.94
     243470      3110.13
     267817      3224.75
     294598      3395.83
     324057      3473
     356462      3721.87
     392108      3761.02
     431318      3944.72
     474449      4073.58
     521893      4132.87
     574082      4091.92
     631490      3808.71
     694639      3366.32
     764102      2748.18
     840512      2004.06
     924563      1469.12
     1017019     1121.18
     1118720     906.718
     1230592     767.261
     1353651     684.618
     1489016     631.344
     1637917     606.402
     1801708     591.81
     1981878     582.688
     2180065     576.349
     2398071     574.992
     2637878     573.259
     2901665     574.432
     3191831     573.56
     3511014     575.349
     3862115     575.08
     4248326     574.954
     4673158     573.374
     5140474     574.268
     5654521     573.212
     6219973     571.57
     6841970     570.876
     7526167     569.475
     8278784     723.782
     9106663     724.391
     10000000    724.934
   N=1, steps=210936692
     Blaze       = 1        (2.03439)
   N=2, steps=210859105
     Blaze       = 1        (1.98468)
   N=3, steps=210950603
     Blaze       = 1        (1.98575)
   N=4, steps=210924046
     Blaze       = 1        (1.99347)
   N=5, steps=199487718
     Blaze       = 1        (2.08901)
   N=6, steps=199184492
     Blaze       = 1        (2.07987)
   N=7, steps=184240069
     Blaze       = 1        (1.93)
   N=8, steps=199163916
     Blaze       = 1        (2.08073)
   N=9, steps=177311986
     Blaze       = 1        (2.04397)
   N=10, steps=177304056
     Blaze       = 1        (2.04398)
   N=11, steps=177304949
     Blaze       = 1        (2.04495)
   N=12, steps=177224460
     Blaze       = 1        (2.04503)
   N=13, steps=178411368
     Blaze       = 1        (2.58914)
   N=14, steps=166905816
     Blaze       = 1        (1.94114)
   N=15, steps=178403678
     Blaze       = 1        (2.07381)
   N=16, steps=177334886
     Blaze       = 1        (2.06251)
   N=17, steps=155325161
     Blaze       = 1        (2.14223)
   N=18, steps=155323790
     Blaze       = 1        (2.1423)
   N=19, steps=151403892
     Blaze       = 1        (2.13162)
   N=20, steps=155374033
     Blaze       = 1        (2.14299)
   N=22, steps=151399006
     Blaze       = 1        (2.23872)
   N=24, steps=150685117
     Blaze       = 1        (2.2754)
   N=26, steps=136367456
     Blaze       = 1        (2.1891)
   N=28, steps=109215324
     Blaze       = 1        (1.89687)
   N=30, steps=134742136
     Blaze       = 1        (2.17693)
   N=33, steps=123567207
     Blaze       = 1        (2.16805)
