
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           112.142
     2           223.38
     3           335.101
     4           444.314
     5           510.118
     6           612.466
     7           714.216
     8           816.556
     9           697.639
     10          940.595
     11          1023.97
     12          1128.44
     13          1204.24
     14          1292.58
     15          1389.56
     16          1218.77
     17          1388.85
     18          1470.62
     19          1552.43
     20          1633.96
     22          1457.19
     24          1860.73
     26          1859.96
     28          2002.77
     30          1721.85
     33          2109.69
     36          2302.56
     39          2456.96
     42          2417.57
     46          2474.71
     50          2611.71
     55          2577.4
     60          2890
     66          2950.15
     72          2862.94
     79          3377.38
     86          3447.1
     94          3498.06
     103         3814.37
     113         3823.29
     124         3924.01
     136         3755.9
     149         4080.11
     163         4071.46
     179         4076.52
     196         4146.71
     215         4264.71
     236         4367.47
     259         3252.91
     284         4322.95
     312         4377.91
     343         4711.28
     377         4584.68
     414         4854.76
     455         4889.13
     500         4931.23
     550         4785.53
     605         4824.49
     665         4894.2
     731         4975.23
     804         5053.97
     884         5115.46
     972         5142.4
     1069        5205.23
     1175        5274.43
     1292        4352.68
     1421        2443.4
     1563        2041.96
     1719        1725.41
     1890        1694.15
     2079        1706.48
     2286        1688.65
     2514        1721.7
     2765        1703.36
     3041        1689.72
     3345        1716.17
     3679        1722.7
     4046        1748.43
     4450        1752.23
     4895        1748.21
     5384        1674.24
     5922        1736.21
     6514        1730.41
     7165        1470.34
     7881        1707.5
     8669        1650.93
     9535        1639.84
     10488       1495.59
     11536       1563.33
     12689       1524.06
     13957       1474.68
     15352       1205.42
     16887       1146.8
     18575       1112.69
     20432       1091.04
     22475       1089.07
     24722       1086.29
     27194       1083.26
     29913       1085.63
     32904       1086.37
     36194       1085.21
     39813       1830.49
     43794       1841.93
     48173       1841.44
     52990       1792.49
     58289       1873.81
     64117       1905.5
     70528       1896.57
     77580       1835.78
     85338       1945.65
     93871       1966.55
     103258      1957.35
     113583      1944.7
     124941      1894.59
     137435      1987.26
     151178      2056.74
     166295      2038.33
     182924      1961.16
     201216      1952.59
     221337      2067.06
     243470      1961.84
     267817      2022.54
     294598      2047.54
     324057      2058.23
     356462      2088.13
     392108      2040.58
     431318      2074.21
     474449      2076.97
     521893      2095.25
     574082      2077.52
     631490      2071.51
     694639      2078.63
     764102      2074.87
     840512      2047.58
     924563      1593.6
     1017019     1953
     1118720     1562.06
     1230592     1523.33
     1353651     1602.47
     1489016     1161.09
     1637917     1360.05
     1801708     552.93
     1981878     641.162
     2180065     609.775
     2398071     576.344
     2637878     541.723
     2901665     596.733
     3191831     589.354
     3511014     599.819
     3862115     608.552
     4248326     670.088
     4673158     746.44
     5140474     689.329
     5654521     706.865
     6219973     702.692
     6841970     713.881
     7526167     707.385
     8278784     708.761
     9106663     713.168
     10000000    713.494
   N=1, steps=222505113
     Blaze       = 1        (1.98414)
   N=2, steps=222475568
     Blaze       = 1        (1.9919)
   N=3, steps=222479261
     Blaze       = 1        (1.99175)
   N=4, steps=222548567
     Blaze       = 1        (2.00353)
   N=5, steps=199367334
     Blaze       = 1        (1.95413)
   N=6, steps=199594518
