
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.793
     2           223.809
     3           335.727
     4           447.598
     5           391.108
     6           615.198
     7           714.818
     8           820.239
     9           847.213
     10          941.451
     11          1035.61
     12          1129.64
     13          1212.98
     14          1306.2
     15          1399.63
     16          1492.87
     17          1401.87
     18          1484.47
     19          1566.58
     20          1649.65
     22          1743.87
     24          1902.19
     26          1865.05
     28          2008.18
     30          2140.18
     33          2127.81
     36          2321.24
     39          2552.45
     42          2398.81
     46          2690.43
     50          2437.59
     55          2446.15
     60          2656.84
     66          2979.3
     72          3122.74
     79          3418.37
     86          3458.26
     94          3425.89
     103         3810.05
     113         3670.27
     124         3705.35
     136         4081.41
     149         3630.71
     163         3856.08
     179         4131.4
     196         4357.54
     215         4281.82
     236         4346.86
     259         3390.12
     284         4351.47
     312         4536.73
     343         4537.74
     377         4915.82
     414         4833.15
     455         4817.99
     500         5206.2
     550         4727.41
     605         4826.27
     665         4831.87
     731         5118.61
     804         5050.02
     884         5103.55
     972         5275.92
     1069        5194.59
     1175        5243.8
     1292        4057.91
     1421        2544.99
     1563        2044.31
     1719        1730.89
     1890        1744.94
     2079        1738.33
     2286        1699.39
     2514        1747.55
     2765        1736.6
     3041        1732.77
     3345        1752.43
     3679        1738.87
     4046        1744.29
     4450        1769.59
     4895        1747.93
     5384        1712.25
     5922        1749.24
     6514        1741.12
     7165        1485.42
     7881        1733.41
     8669        1688.19
     9535        1688.76
     10488       1463.27
     11536       1580.29
     12689       1559.51
     13957       1490.93
     15352       1273.38
     16887       1132.22
     18575       1096.34
     20432       1090.48
     22475       1086.07
     24722       1087.66
     27194       1082.66
     29913       1086.72
     32904       1086.52
     36194       1086.38
     39813       3006.27
     43794       3103.94
     48173       3179.2
     52990       3207.76
     58289       3322.85
     64117       3479.46
     70528       3573.63
     77580       3662.41
     85338       3757.04
     93871       3739.54
     103258      3821.64
     113583      3881.79
     124941      3909.6
     137435      3879.04
     151178      4044.01
     166295      4141.45
     182924      3944.45
     201216      3797.32
     221337      3824.67
     243470      3862.5
     267817      3878.57
     294598      3864.44
     324057      4322.17
     356462      4227.42
     392108      4041.7
     431318      3955.11
     474449      3939.76
     521893      4015.24
     574082      4008.47
     631490      3990.47
     694639      3916.34
     764102      3641.09
     840512      3348.16
     924563      2869.86
     1017019     2443.63
     1118720     2099.82
     1230592     2292.63
     1353651     1935.18
     1489016     1361.13
     1637917     1357.07
     1801708     2193.17
     1981878     2070.98
     2180065     1596
     2398071     1190.92
     2637878     1050.42
     2901665     926.21
     3191831     913.652
     3511014     888.961
     3862115     1010.06
     4248326     1008.52
     4673158     990.352
     5140474     1217.81
     5654521     1146.09
     6219973     1221.3
     6841970     1139.46
     7526167     1075.5
     8278784     898.412
     9106663     1111.86
     10000000    904.568
   N=1, steps=222637989
     Blaze       = 1        (1.99152)
   N=2, steps=218505257
     Blaze       = 1        (1.9526)
   N=3, steps=222652078
     Blaze       = 1        (1.98958)
   N=4, steps=222628304
     Blaze       = 1        (1.98954)
   N=5, steps=199143061
     Blaze       = 1        (2.54588)
   N=6, steps=199647891
     Blaze       = 1        (1.94716)
   N=7, steps=199563669
     Blaze       = 1        (1.95427)
   N=8, steps=199626652
     Blaze       = 1        (1.94701)
   N=9, steps=185434780
     Blaze       = 1        (1.96989)
   N=10, steps=162498283
     Blaze       = 1        (1.72604)
   N=11, steps=185536354
