
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           103.769
     2           209.508
     3           217.697
     4           414.266
     5           474.659
     6           568.528
     7           665.113
     8           759.007
     9           785
     10          871.72
     11          874.316
     12          1047.6
     13          1120.82
     14          1201.31
     15          1294.59
     16          1386.69
     17          1300.55
     18          1279.18
     19          1453.75
     20          1475.91
     22          1608.82
     24          1766.78
     26          1415.4
     28          1866.71
     30          1981
     33          1965.53
     36          2042.77
     39          2201.04
     42          2221.66
     46          2490.92
     50          2440.04
     55          2384.18
     60          2691.79
     66          2769.62
     72          2834.57
     79          3148.05
     86          3163.95
     94          3268.82
     103         3401.47
     113         3196.24
     124         3318.35
     136         3313.85
     149         3375.16
     163         3672.93
     179         3576.16
     196         3751.92
     215         3887.01
     236         3894.81
     259         2874.76
     284         3993.71
     312         4020.28
     343         4044.12
     377         4059.66
     414         4255.56
     455         4317.87
     500         4345.89
     550         4410.59
     605         4391.92
     665         4158.36
     731         4226.87
     804         4579.83
     884         4639.91
     972         4428.73
     1069        4681.35
     1175        4788.07
     1292        3696.33
     1421        2395.59
     1563        1918.02
     1719        1617.86
     1890        1617.97
     2079        1606.05
     2286        1582.81
     2514        1621.96
     2765        1596.21
     3041        1595.37
     3345        1614.69
     3679        1606.92
     4046        1615.67
     4450        1627.35
     4895        1617.66
     5384        1511.81
     5922        1546.81
     6514        1543.98
     7165        1307.64
     7881        1465.65
     8669        1456.56
     9535        1414.64
     10488       1275.73
     11536       1318.04
     12689       1277.7
     13957       1228.5
     15352       1071.78
     16887       1062.52
     18575       1068.08
     20432       1040.62
     22475       1021.11
     24722       1023.2
     27194       1019.57
     29913       1015.44
     32904       1001.06
     36194       1001.68
     39813       586.155
     43794       646.207
     48173       714.749
     52990       787.581
     58289       869.087
     64117       960.682
     70528       1059.51
     77580       1173.39
     85338       1288.88
     93871       1436.6
     103258      1562.37
     113583      1675.92
     124941      1781.91
     137435      1885.61
     151178      2015.63
     166295      2127.66
     182924      2240.43
     201216      2333.76
     221337      2467.95
     243470      2565.81
     267817      2683.42
     294598      2810.28
     324057      2952.06
     356462      3174.12
     392108      3376.17
     431318      3562.21
     474449      3737.41
     521893      3911.66
     574082      4018.48
     631490      4039.97
     694639      4078.93
     764102      4025.86
     840512      3763.72
     924563      3389.27
     1017019     2835.95
     1118720     2242.23
     1230592     2210.6
     1353651     1896.03
     1489016     1648.65
     1637917     1438.42
     1801708     1511.95
     1981878     1331.53
     2180065     1296.27
     2398071     1281.24
     2637878     1230.57
     2901665     1026.8
     3191831     994.233
     3511014     976.305
     3862115     968.76
     4248326     975.073
     4673158     966.852
     5140474     968.752
     5654521     980.496
     6219973     985.289
     6841970     969.848
     7526167     987.528
     8278784     978.632
     9106663     1309.09
     10000000    1001.72
   N=1, steps=220641128
     Blaze       = 1        (2.12628)
   N=2, steps=222394358
     Blaze       = 1        (2.12302)
   N=3, steps=222369409
     Blaze       = 1        (3.06439)
   N=4, steps=222303902
     Blaze       = 1        (2.14648)
   N=5, steps=199536931
     Blaze       = 1        (2.1019)
   N=6, steps=199681741
     Blaze       = 1        (2.10736)
   N=7, steps=194907697
     Blaze       = 1        (2.05131)
   N=8, steps=199561264
     Blaze       = 1        (2.10339)
   N=9, steps=184717774
     Blaze       = 1        (2.11778)
   N=10, steps=185999179
     Blaze       = 1        (2.1337)
   N=11, steps=186069756
     Blaze       = 1        (2.34099)
   N=12, steps=186089807
     Blaze       = 1        (2.13162)
   N=13, steps=178141390
     Blaze       = 1        (2.0662)
   N=14, steps=178484790
     Blaze       = 1        (2.08005)
   N=15, steps=184703471
     Blaze       = 1        (2.1401)
   N=16, steps=184371128
     Blaze       = 1        (2.12733)
   N=17, steps=163043087
     Blaze       = 1        (2.1312)
   N=18, steps=163172386
     Blaze       = 1        (2.29608)
   N=19, steps=149189047
     Blaze       = 1        (1.94984)
   N=20, steps=163251881
     Blaze       = 1        (2.21222)
   N=22, steps=158559943
     Blaze       = 1        (2.16824)
   N=24, steps=157996203
     Blaze       = 1        (2.14622)
   N=26, steps=141711328
     Blaze       = 1        (2.60315)
   N=28, steps=120982706
     Blaze       = 1        (1.8147)
   N=30, steps=146044300
     Blaze       = 1        (2.21168)
   N=33, steps=129286219
     Blaze       = 1        (2.17064)
   N=36, steps=116070815
     Blaze       = 1        (2.04553)
   N=39, steps=126226604
     Blaze       = 1        (2.2366)
   N=42, steps=111389567
     Blaze       = 1        (2.10579)
   N=46, steps=109076421
     Blaze       = 1        (2.01432)
   N=50, steps=101399245
     Blaze       = 1        (2.07782)
   N=55, steps=103079768
     Blaze       = 1        (2.37792)
   N=60, steps=95746692
     Blaze       = 1        (2.13419)
   N=66, steps=86561501
     Blaze       = 1        (2.06276)
   N=72, steps=89162506
     Blaze       = 1        (2.26479)
   N=79, steps=78865562
     Blaze       = 1        (1.97912)
   N=86, steps=70045135
     Blaze       = 1        (1.90391)
   N=94, steps=72142734
     Blaze       = 1        (2.07457)
   N=103, steps=70319661
     Blaze       = 1        (2.12935)
   N=113, steps=63667486
     Blaze       = 1        (2.2509)
   N=124, steps=62194738
     Blaze       = 1        (2.32409)
   N=136, steps=53578929
     Blaze       = 1        (2.19887)
   N=149, steps=51942964
     Blaze       = 1        (2.29308)
   N=163, steps=49798660
     Blaze       = 1        (2.21)
   N=179, steps=45836141
     Blaze       = 1        (2.29427)
   N=196, steps=41320945
     Blaze       = 1        (2.1586)
   N=215, steps=38837033
     Blaze       = 1        (2.14817)
   N=236, steps=35734214
     Blaze       = 1        (2.16526)
   N=259, steps=24934568
     Blaze       = 1        (2.24646)
   N=284, steps=30672427
     Blaze       = 1        (2.18117)
   N=312, steps=28222433
     Blaze       = 1        (2.19025)
   N=343, steps=26575583
     Blaze       = 1        (2.254)
   N=377, steps=23392791
     Blaze       = 1        (2.17237)
   N=414, steps=22391901
     Blaze       = 1        (2.17839)
   N=455, steps=21078495
     Blaze       = 1        (2.22117)
   N=500, steps=19059211
     Blaze       = 1        (2.19279)
   N=550, steps=16105547
     Blaze       = 1        (2.00836)
   N=605, steps=15677116
     Blaze       = 1        (2.15957)
   N=665, steps=13765813
     Blaze       = 1        (2.20141)
   N=731, steps=12467611
     Blaze       = 1        (2.15616)
   N=804, steps=11606863
     Blaze       = 1        (2.03761)
   N=884, steps=10717499
     Blaze       = 1        (2.04191)
   N=972, steps=10013516
     Blaze       = 1        (2.19773)
   N=1069, steps=8733656
     Blaze       = 1        (1.99435)
   N=1175, steps=7329753
     Blaze       = 1        (1.79873)
   N=1292, steps=4716322
     Blaze       = 1        (1.64852)
   N=1421, steps=3482875
     Blaze       = 1        (2.06594)
   N=1563, steps=2202871
     Blaze       = 1        (1.79512)
   N=1719, steps=1944673
     Blaze       = 1        (2.06625)
   N=1890, steps=1833238
     Blaze       = 1        (2.14145)
   N=2079, steps=1638358
     Blaze       = 1        (2.12083)
   N=2286, steps=1480754
     Blaze       = 1        (2.1386)
   N=2514, steps=1375113
     Blaze       = 1        (2.13139)
   N=2765, steps=1129974
     Blaze       = 1        (1.95737)
   N=3041, steps=1157229
     Blaze       = 1        (2.20584)
   N=3345, steps=1033775
     Blaze       = 1        (2.14157)
   N=3679, steps=946275
     Blaze       = 1        (2.16647)
   N=4046, steps=858790
     Blaze       = 1        (2.1506)
   N=4450, steps=792227
     Blaze       = 1        (2.16635)
   N=4895, steps=718838
     Blaze       = 1        (2.17519)
   N=5384, steps=636583
     Blaze       = 1        (2.26706)
   N=5922, steps=590845
     Blaze       = 1        (2.26206)
   N=6514, steps=535941
     Blaze       = 1        (2.26112)
   N=7165, steps=414896
     Blaze       = 1        (2.27335)
   N=7881, steps=425855
     Blaze       = 1        (2.28988)
   N=8669, steps=385988
     Blaze       = 1        (2.29728)
   N=9535, steps=345737
     Blaze       = 1        (2.33035)
   N=10488, steps=279654
     Blaze       = 1        (2.29909)
   N=11536, steps=268013
     Blaze       = 1        (2.34575)
   N=12689, steps=233978
     Blaze       = 1        (2.32367)
   N=13957, steps=210191
     Blaze       = 1        (2.38799)
   N=15352, steps=158438
     Blaze       = 1        (2.26943)
   N=16887, steps=137541
     Blaze       = 1        (2.18598)
   N=18575, steps=122523
     Blaze       = 1        (2.1308)
   N=20432, steps=107872
     Blaze       = 1        (2.11801)
   N=22475, steps=96449
     Blaze       = 1        (2.12289)
   N=24722, steps=87218
     Blaze       = 1        (2.10731)
   N=27194, steps=79221
     Blaze       = 1        (2.11298)
   N=29913, steps=71960
     Blaze       = 1        (2.11982)
   N=32904, steps=65480
     Blaze       = 1        (2.15227)
   N=36194, steps=59525
     Blaze       = 1        (2.15083)
   N=39813, steps=30346
     Blaze       = 1        (2.06117)
   N=43794, steps=30132
     Blaze       = 1        (2.04207)
   N=48173, steps=31110
     Blaze       = 1        (2.09677)
   N=52990, steps=31199
     Blaze       = 1        (2.09913)
   N=58289, steps=30387
     Blaze       = 1        (2.03803)
   N=64117, steps=30281
     Blaze       = 1        (2.02099)
   N=70528, steps=30680
     Blaze       = 1        (2.04227)
   N=77580, steps=30515
     Blaze       = 1        (2.01753)
   N=85338, steps=30559
     Blaze       = 1        (2.02334)
   N=93871, steps=29762
     Blaze       = 1        (1.94473)
   N=103258, steps=29300
     Blaze       = 1        (1.93646)
   N=113583, steps=28117
     Blaze       = 1        (1.90559)
   N=124941, steps=27757
     Blaze       = 1        (1.94622)
   N=137435, steps=26939
     Blaze       = 1        (1.96349)
   N=151178, steps=25595
     Blaze       = 1        (1.9197)
   N=166295, steps=24812
     Blaze       = 1        (1.93927)
   N=182924, steps=23379
     Blaze       = 1        (1.90882)
   N=201216, steps=22443
     Blaze       = 1        (1.93503)
   N=221337, steps=21789
     Blaze       = 1        (1.95413)
   N=243470, steps=21152
     Blaze       = 1        (2.00712)
   N=267817, steps=20790
     Blaze       = 1        (2.07493)
   N=294598, steps=20153
     Blaze       = 1        (2.11262)
   N=324057, steps=20001
     Blaze       = 1        (2.19557)
   N=356462, steps=19767
     Blaze       = 1        (2.21989)
   N=392108, steps=19313
     Blaze       = 1        (2.24301)
   N=431318, steps=18418
     Blaze       = 1        (2.23008)
   N=474449, steps=17464
     Blaze       = 1        (2.21698)
   N=521893, steps=16732
     Blaze       = 1        (2.23238)
   N=574082, steps=15797
     Blaze       = 1        (2.25677)
   N=631490, steps=14865
     Blaze       = 1        (2.32356)
   N=694639, steps=13645
     Blaze       = 1        (2.32373)
   N=764102, steps=11921
     Blaze       = 1        (2.26258)
   N=840512, steps=11294
     Blaze       = 1        (2.52217)
   N=924563, steps=9006
     Blaze       = 1        (2.45676)
   N=1017019, steps=7708
     Blaze       = 1        (2.76422)
   N=1118720, steps=6038
     Blaze       = 1        (3.01256)
   N=1230592, steps=4218
     Blaze       = 1        (2.34806)
   N=1353651, steps=3028
     Blaze       = 1        (2.16181)
   N=1489016, steps=2136
     Blaze       = 1        (1.92918)
   N=1637917, steps=1418
     Blaze       = 1        (1.61466)
   N=1801708, steps=1825
     Blaze       = 1        (2.17476)
   N=1981878, steps=1380
     Blaze       = 1        (2.05402)
   N=2180065, steps=1111
     Blaze       = 1        (1.86848)
   N=2398071, steps=969
     Blaze       = 1        (1.81365)
   N=2637878, steps=798
     Blaze       = 1        (1.71061)
   N=2901665, steps=712
     Blaze       = 1        (2.01206)
   N=3191831, steps=631
     Blaze       = 1        (2.02573)
   N=3511014, steps=548
     Blaze       = 1        (1.97073)
   N=3862115, steps=508
     Blaze       = 1        (2.02522)
   N=4248326, steps=458
     Blaze       = 1        (1.99548)
   N=4673158, steps=418
     Blaze       = 1        (2.02035)
   N=5140474, steps=376
     Blaze       = 1        (1.99516)
   N=5654521, steps=473
     Blaze       = 1        (2.72779)
   N=6219973, steps=315
     Blaze       = 1        (1.98854)
   N=6841970, steps=286
     Blaze       = 1        (2.01764)
   N=7526167, steps=264
     Blaze       = 1        (2.012)
   N=8278784, steps=238
     Blaze       = 1        (2.01337)
   N=9106663, steps=300
     Blaze       = 1        (2.08695)
   N=10000000, steps=176
     Blaze       = 1        (1.75699)
