
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         601.708
     455         760.852
     500         881.312
     550         1004.14
     605         1328.9
     665         1539.65
     731         3944.59
     804         3919.54
     884         4336.52
     972         4939.73
     1069        5128.84
     1175        4852.7
     1292        4462.88
     1421        4298.5
     1563        3830.84
     1719        3171.01
     1890        2905.46
     2079        3215.38
     2286        2472.31
     2514        2548.98
     2765        3330.07
     3041        2509.75
     3345        2532.68
     3679        2645.08
     4046        2530
     4450        2558.07
     4895        2493.37
     5384        2485.27
     5922        2532.28
     6514        2345.46
     7165        2564.79
     7881        2835.41
     8669        2492.67
     9535        2527.83
     10000       3398.76
