
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1377.36
     455         1521.7
     500         1847.17
     550         2046.2
     605         2292.9
     665         3631.33
     731         4472.32
     804         4055.65
     884         4210.55
     972         4240.1
     1069        3926.6
     1175        3564.22
     1292        3308.6
     1421        3215.23
     1563        3086.35
     1719        3224.99
     1890        3135.15
     2079        3222.12
     2286        3203.49
     2514        3218.52
     2765        3220.62
     3041        3234.19
     3345        3114.18
     3679        3143.44
     4046        3229.38
     4450        3129.77
     4895        3119.37
     5384        3275.86
     5922        3268.96
     6514        3326.63
     7165        2446.6
     7881        3286.14
     8669        3270.69
     9535        3156.17
     10000       2909.99
