
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         442.811
     455         498.92
     500         594.477
     550         689.563
     605         852.101
     665         1014.91
     731         2131.66
     804         3622.92
     884         4176.2
     972         4106.03
     1069        4420.82
     1175        4167.24
     1292        3958.76
     1421        3688.07
     1563        3503.41
     1719        3410.42
     1890        3138.11
     2079        3112.13
     2286        2915.39
     2514        2873.57
     2765        1794.97
     3041        2868.71
     3345        2978.78
     3679        3008.52
     4046        3098.55
     4450        3127.92
     4895        3105.37
     5384        3152.63
     5922        3120.07
     6514        2855.33
     7165        3010.28
     7881        2468.83
     8669        2911.63
     9535        2818.09
     10000       3014.08
