
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         314.934
     455         604.314
     500         752.967
     550         824.846
     605         6034.43
     665         6635.99
     731         6760.46
     804         7450.04
     884         8425.44
     972         8289.39
     1069        9174.35
     1175        8646.99
     1292        9535
     1421        9332.37
     1563        9879.7
     1719        9889.38
     1890        10019.7
     2079        8703.21
     2286        7498.04
     2514        1824.07
     2765        7168.06
     3041        6416.69
     3345        6558.37
     3679        6661.94
     4046        6674.65
     4450        6649.93
     4895        6622.74
     5384        3511.26
     5922        6593.43
     6514        6561.63
     7165        6623.69
     7881        5913.31
     8669        6698.99
     9535        6749.52
     10000       6675.1
