
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1563.29
     455         1899.22
     500         2864.44
     550         3676.4
     605         3825.32
     665         4651.02
     731         4962.86
     804         5618.04
     884         6428.2
     972         6380.98
     1069        6583.54
     1175        6546.37
     1292        4072.8
     1421        5206.2
     1563        4777.42
     1719        4128.07
     1890        3591.28
     2079        3492.18
     2286        3463.04
     2514        1869.61
     2765        3428.54
     3041        3440.19
     3345        3432.97
     3679        3394.17
     4046        3072.21
     4450        3216.88
     4895        3212.67
     5384        3310.2
     5922        3188.35
     6514        3154.1
     7165        3262.61
     7881        3351.15
     8669        3018.26
     9535        2507.07
     10000       3235.9
