
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          3989.63
60,8,6,8,10
60,8,6,8,10
60,8,6,8,10
60,8,6,8,10
60,8,6,8,10
60,8,6,8,10
     60          35651.6
69,8,6,9,12
69,8,6,9,12
69,8,6,9,12
69,8,6,9,12
69,8,6,9,12
69,8,6,9,12
     69          47995.9
79,8,6,10,14
79,8,6,10,14
79,8,6,10,14
79,8,6,10,14
79,8,6,10,14
79,8,6,10,14
     79          72100.6
90,8,6,12,15
90,8,6,12,15
90,8,6,12,15
90,8,6,12,15
90,8,6,12,15
90,8,6,12,15
     90          106317
103,8,6,13,18
103,8,6,13,18
103,8,6,13,18
103,8,6,13,18
103,8,6,13,18
103,8,6,13,18
     103         184655
118,8,6,15,20
118,8,6,15,20
118,8,6,15,20
118,8,6,15,20
118,8,6,15,20
118,8,6,15,20
     118         247732
135,8,6,17,23
135,8,6,17,23
135,8,6,17,23
135,8,6,17,23
135,8,6,17,23
135,8,6,17,23
     135         407990
155,8,6,20,26
155,8,6,20,26
155,8,6,20,26
155,8,6,20,26
155,8,6,20,26
155,8,6,20,26
     155         529547
176,8,6,22,30
176,8,6,22,30
176,8,6,22,30
176,8,6,22,30
176,8,6,22,30
176,8,6,22,30
     176         775559
200,8,6,25,34
200,8,6,25,34
200,8,6,25,34
200,8,6,25,34
200,8,6,25,34
200,8,6,25,34
     200         1.17441e+06
230,8,6,29,39
230,8,6,29,39
230,8,6,29,39
230,8,6,29,39
230,8,6,29,39
230,8,6,29,39
     230         1.73792e+06
264,8,6,33,44
264,8,6,33,44
264,8,6,33,44
264,8,6,33,44
264,8,6,33,44
264,8,6,33,44
     264         2.70274e+06
300,8,6,38,50
300,8,6,38,50
300,8,6,38,50
300,8,6,38,50
300,8,6,38,50
300,8,6,38,50
     300         3.91202e+06
345,8,6,44,58
345,8,6,44,58
345,8,6,44,58
345,8,6,44,58
345,8,6,44,58
345,8,6,44,58
     345         6.71811e+06
396,8,6,50,66
396,8,6,50,66
396,8,6,50,66
396,8,6,50,66
396,8,6,50,66
396,8,6,50,66
     396         9.2246e+06
455,8,6,57,76
455,8,6,57,76
455,8,6,57,76
455,8,6,57,76
455,8,6,57,76
455,8,6,57,76
     455         1.34694e+07
523,8,6,66,88
523,8,6,66,88
523,8,6,66,88
523,8,6,66,88
523,8,6,66,88
523,8,6,66,88
     523         2.37875e+07
600,8,6,75,100
600,8,6,75,100
600,8,6,75,100
600,8,6,75,100
600,8,6,75,100
600,8,6,75,100
     600         3.37767e+07
690,8,6,87,115
690,8,6,87,115
690,8,6,87,115
690,8,6,87,115
690,8,6,87,115
690,8,6,87,115
     690         5.76095e+07
793,8,6,100,133
793,8,6,100,133
793,8,6,100,133
793,8,6,100,133
793,8,6,100,133
793,8,6,100,133
     793         9.4157e+07
912,8,6,114,152
912,8,6,114,152
912,8,6,114,152
912,8,6,114,152
912,8,6,114,152
912,8,6,114,152
     912         1.33048e+08
1048,8,6,131,175
1048,8,6,131,175
1048,8,6,131,175
1048,8,6,131,175
1048,8,6,131,175
1048,8,6,131,175
     1048        2.05338e+08
1200,8,6,150,200
1200,8,6,150,200
1200,8,6,150,200
1200,8,6,150,200
1200,8,6,150,200
1200,8,6,150,200
     1200        3.08287e+08
1380,8,6,173,230
1380,8,6,173,230
1380,8,6,173,230
1380,8,6,173,230
1380,8,6,173,230
1380,8,6,173,230
     1380        3.69763e+08
1587,8,6,199,265
1587,8,6,199,265
1587,8,6,199,265
1587,8,6,199,265
1587,8,6,199,265
1587,8,6,199,265
     1587        7.25507e+08
1825,8,6,229,305
1825,8,6,229,305
1825,8,6,229,305
1825,8,6,229,305
1825,8,6,229,305
1825,8,6,229,305
     1825        1.06643e+09
2100,8,6,263,350
2100,8,6,263,350
2100,8,6,263,350
2100,8,6,263,350
2100,8,6,263,350
2100,8,6,263,350
     2100        1.65252e+09
2415,8,6,302,403
2415,8,6,302,403
2415,8,6,302,403
2415,8,6,302,403
2415,8,6,302,403
2415,8,6,302,403
     2415        2.51335e+09
2777,8,6,348,463
2777,8,6,348,463
2777,8,6,348,463
2777,8,6,348,463
2777,8,6,348,463
2777,8,6,348,463
     2777        3.28963e+09
3193,8,6,400,533
3193,8,6,400,533
3193,8,6,400,533
3193,8,6,400,533
3193,8,6,400,533
3193,8,6,400,533
     3193        5.83409e+09
3672,8,6,459,612
3672,8,6,459,612
3672,8,6,459,612
3672,8,6,459,612
3672,8,6,459,612
3672,8,6,459,612
     3672        8.8357e+09
4222,8,6,528,704
4222,8,6,528,704
4222,8,6,528,704
4222,8,6,528,704
4222,8,6,528,704
4222,8,6,528,704
     4222        1.01813e+10
4855,8,6,607,810
4855,8,6,607,810
4855,8,6,607,810
4855,8,6,607,810
4855,8,6,607,810
4855,8,6,607,810
     4855        2.04228e+10
5583,8,6,698,931
5583,8,6,698,931
5583,8,6,698,931
5583,8,6,698,931
5583,8,6,698,931
5583,8,6,698,931
     5583        2.67338e+10
6420,8,6,803,1070
6420,8,6,803,1070
6420,8,6,803,1070
6420,8,6,803,1070
6420,8,6,803,1070
6420,8,6,803,1070
     6420        3.89391e+10
7000,8,6,875,1167
7000,8,6,875,1167
7000,8,6,875,1167
7000,8,6,875,1167
7000,8,6,875,1167
7000,8,6,875,1167
     7000        5.04752e+10
