
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         838.415
     455         1425.19
     500         1566.75
     550         2414.06
     605         13246.6
     665         14733.2
     731         17281.9
     804         15762.5
     884         22000.1
     972         23094.3
     1069        24014.3
     1175        26227
     1292        27274.7
     1421        25986.3
     1563        18107.3
     1719        11298.9
     1890        8143.59
     2079        7029.61
     2286        6619.48
     2514        6532.63
     2765        6285.53
     3041        6407.15
     3345        6390.62
     3679        6343.16
     4046        6363.45
     4450        6372.8
     4895        6362.27
     5384        6407.3
     5922        6411.88
     6514        6423.76
     7165        6431.82
     7881        6431.96
     8669        6442.12
     9535        6447.66
     10000       6447.75
