
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         694.543
     455         1524.91
     500         1913.99
     550         3677.47
     605         9218.46
     665         10757
     731         11708
     804         14953.5
     884         17350.7
     972         17689.5
     1069        18071.8
     1175        18276.9
     1292        18874.6
     1421        17782.7
     1563        14685.7
     1719        9664.14
     1890        8684.7
     2079        6767.9
     2286        6777.53
     2514        6662.87
     2765        6337.72
     3041        6265.54
     3345        6292.16
     3679        6306.58
     4046        6327.03
     4450        6348.63
     4895        6339.72
     5384        6356.78
     5922        6366.37
     6514        6390.1
     7165        6390.01
     7881        6002.81
     8669        5251.36
     9535        6414.05
     10000       6267.19
