
 Dense Matrix/Transpose Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          4022.6
60,8,4,8,15
60,8,4,8,15
60,8,4,8,15
60,8,4,8,15
60,8,4,8,15
60,8,4,8,15
     60          29360.1
69,8,4,9,18
69,8,4,9,18
69,8,4,9,18
69,8,4,9,18
69,8,4,9,18
69,8,4,9,18
     69          45294.1
79,8,4,10,20
79,8,4,10,20
79,8,4,10,20
79,8,4,10,20
79,8,4,10,20
79,8,4,10,20
     79          67152.5
90,8,4,12,23
90,8,4,12,23
90,8,4,12,23
90,8,4,12,23
90,8,4,12,23
90,8,4,12,23
     90          115177
103,8,4,13,26
103,8,4,13,26
103,8,4,13,26
103,8,4,13,26
103,8,4,13,26
103,8,4,13,26
     103         175422
118,8,4,15,30
118,8,4,15,30
118,8,4,15,30
118,8,4,15,30
118,8,4,15,30
118,8,4,15,30
     118         224254
135,8,4,17,34
135,8,4,17,34
135,8,4,17,34
135,8,4,17,34
135,8,4,17,34
135,8,4,17,34
     135         395436
155,8,4,20,39
155,8,4,20,39
155,8,4,20,39
155,8,4,20,39
155,8,4,20,39
155,8,4,20,39
     155         515519
176,8,4,22,44
176,8,4,22,44
176,8,4,22,44
176,8,4,22,44
176,8,4,22,44
176,8,4,22,44
     176         735530
200,8,4,25,50
200,8,4,25,50
200,8,4,25,50
200,8,4,25,50
200,8,4,25,50
200,8,4,25,50
     200         1.1083e+06
230,8,4,29,58
230,8,4,29,58
230,8,4,29,58
230,8,4,29,58
230,8,4,29,58
230,8,4,29,58
     230         1.90004e+06
264,8,4,33,66
264,8,4,33,66
264,8,4,33,66
264,8,4,33,66
264,8,4,33,66
264,8,4,33,66
     264         2.51725e+06
300,8,4,38,75
300,8,4,38,75
300,8,4,38,75
300,8,4,38,75
300,8,4,38,75
300,8,4,38,75
     300         4.34836e+06
345,8,4,44,87
345,8,4,44,87
345,8,4,44,87
345,8,4,44,87
345,8,4,44,87
345,8,4,44,87
     345         5.4598e+06
396,8,4,50,99
396,8,4,50,99
396,8,4,50,99
396,8,4,50,99
396,8,4,50,99
396,8,4,50,99
     396         8.36443e+06
455,8,4,57,114
455,8,4,57,114
455,8,4,57,114
455,8,4,57,114
455,8,4,57,114
455,8,4,57,114
     455         1.25287e+07
523,8,4,66,131
523,8,4,66,131
523,8,4,66,131
523,8,4,66,131
523,8,4,66,131
523,8,4,66,131
     523         1.92748e+07
600,8,4,75,150
600,8,4,75,150
600,8,4,75,150
600,8,4,75,150
600,8,4,75,150
600,8,4,75,150
     600         3.26792e+07
690,8,4,87,173
690,8,4,87,173
690,8,4,87,173
690,8,4,87,173
690,8,4,87,173
690,8,4,87,173
     690         5.66612e+07
793,8,4,100,199
793,8,4,100,199
793,8,4,100,199
793,8,4,100,199
793,8,4,100,199
793,8,4,100,199
     793         8.602e+07
912,8,4,114,228
912,8,4,114,228
912,8,4,114,228
912,8,4,114,228
912,8,4,114,228
912,8,4,114,228
     912         1.32494e+08
1048,8,4,131,262
1048,8,4,131,262
1048,8,4,131,262
1048,8,4,131,262
1048,8,4,131,262
1048,8,4,131,262
     1048        1.95362e+08
1200,8,4,150,300
1200,8,4,150,300
1200,8,4,150,300
1200,8,4,150,300
1200,8,4,150,300
1200,8,4,150,300
     1200        2.98137e+08
1380,8,4,173,345
1380,8,4,173,345
1380,8,4,173,345
1380,8,4,173,345
1380,8,4,173,345
1380,8,4,173,345
     1380        3.79963e+08
1587,8,4,199,397
1587,8,4,199,397
1587,8,4,199,397
1587,8,4,199,397
1587,8,4,199,397
1587,8,4,199,397
     1587        6.8968e+08
1825,8,4,229,457
1825,8,4,229,457
1825,8,4,229,457
1825,8,4,229,457
1825,8,4,229,457
1825,8,4,229,457
     1825        1.02773e+09
2100,8,4,263,525
2100,8,4,263,525
2100,8,4,263,525
2100,8,4,263,525
2100,8,4,263,525
2100,8,4,263,525
     2100        1.57223e+09
2415,8,4,302,604
2415,8,4,302,604
2415,8,4,302,604
2415,8,4,302,604
2415,8,4,302,604
2415,8,4,302,604
     2415        2.3816e+09
2777,8,4,348,695
2777,8,4,348,695
2777,8,4,348,695
2777,8,4,348,695
2777,8,4,348,695
2777,8,4,348,695
     2777        3.69575e+09
3193,8,4,400,799
3193,8,4,400,799
3193,8,4,400,799
3193,8,4,400,799
3193,8,4,400,799
3193,8,4,400,799
     3193        5.075e+09
3672,8,4,459,918
3672,8,4,459,918
3672,8,4,459,918
3672,8,4,459,918
3672,8,4,459,918
3672,8,4,459,918
     3672        7.89502e+09
4222,8,4,528,1056
4222,8,4,528,1056
4222,8,4,528,1056
4222,8,4,528,1056
4222,8,4,528,1056
4222,8,4,528,1056
     4222        1.08834e+10
4855,8,4,607,1214
4855,8,4,607,1214
4855,8,4,607,1214
4855,8,4,607,1214
4855,8,4,607,1214
4855,8,4,607,1214
     4855        1.68398e+10
5583,8,4,698,1396
5583,8,4,698,1396
5583,8,4,698,1396
5583,8,4,698,1396
5583,8,4,698,1396
5583,8,4,698,1396
     5583        2.25955e+10
6420,8,4,803,1605
6420,8,4,803,1605
6420,8,4,803,1605
6420,8,4,803,1605
6420,8,4,803,1605
6420,8,4,803,1605
     6420        4.20366e+10
7000,8,4,875,1750
7000,8,4,875,1750
7000,8,4,875,1750
7000,8,4,875,1750
7000,8,4,875,1750
7000,8,4,875,1750
     7000        5.34775e+10
