num_iterations 1000000,                    for_loop             par splittable_executor in 191490.250000 microseconds , queue              default, numa    0, threads    8

num_iterations 1000000,                    for_loop             par splittable_executor in 175081.308000 microseconds , queue              default, numa    0, threads    8

num_iterations 1000000,                    for_loop             par splittable_executor in 189192.992000 microseconds , queue              default, numa    0, threads    8

num_iterations 1000000,                    for_loop             par splittable_executor in 227065.818000 microseconds , queue              default, numa    0, threads    8

num_iterations 1000000,                    for_loop             par splittable_executor in 189166.528000 microseconds , queue              default, numa    0, threads    8

num_iterations 1000000,                    for_loop             par splittable_executor in 156296.507000 microseconds , queue              default, numa    0, threads    8

