
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.688
     2           223.414
     3           335.078
     4           446.777
     5           441.715
     6           613.175
     7           716.594
     8           818.021
     9           847.029
     10          941.227
     11          1035.94
     12          1130.14
     13          1024.88
     14          1308.96
     15          1396.6
     16          1420.58
     17          1400.66
     18          1483.3
     19          1340.31
     20          1647.11
     22          1702.35
     24          1901.98
     26          1870.8
     28          1907.41
     30          2133.82
     33          2101.26
     36          1958.2
     39          2539.51
     42          2369.69
     46          2226.79
     50          2617.96
     55          2884.44
     60          2877.92
     66          2997.22
     72          3194.17
     79          3413.65
     86          3428.98
     94          3533.43
     103         3671.8
     113         3688.93
     124         3991.29
     136         3804.82
     149         3806.61
     163         4161.45
     179         4168.06
     196         4063.03
     215         4063.37
     236         4298.78
     259         3244.03
     284         4589.22
     312         4544.08
     343         4683.79
     377         4685.04
     414         4686.61
     455         4828.72
     500         4871.63
     550         4660.8
     605         4694.29
     665         4850.66
     731         4512.02
     804         4982.89
     884         5043.72
     972         4878.39
     1069        5052.2
     1175        5193.62
     1292        4128.01
     1421        2432.71
     1563        2017.53
     1719        1699.47
     1890        1709.25
     2079        1715.35
     2286        1681.27
     2514        1714.23
     2765        1719.24
     3041        1731.47
     3345        1727.52
     3679        1739.97
     4046        1743.75
     4450        1750.27
     4895        1740.89
     5384        1671.84
     5922        1719.7
     6514        1722.92
     7165        1458.11
     7881        1662.61
     8669        1637.63
     9535        1616.83
     10488       1479.08
     11536       1515.38
     12689       1507.19
     13957       1377.72
     15352       1167.86
     16887       1136.09
     18575       1153.06
     20432       1150.94
     22475       1113.56
     24722       1088.03
     27194       1081.31
     29913       1085.2
     32904       1085.41
     36194       1085.16
     39813       3155.35
     43794       3291.85
     48173       3316.35
     52990       3368.92
     58289       3486.95
     64117       3638.67
     70528       3661.83
     77580       3714.18
     85338       3748.56
     93871       3863.6
     103258      3898.59
     113583      3912.97
     124941      3950.96
     137435      3985
     151178      4070.67
     166295      4136.29
     182924      4256.85
     201216      4333.68
     221337      4483.36
     243470      4449.57
     267817      4370.55
     294598      4511.86
     324057      4601.82
     356462      4766.14
     392108      4572.51
     431318      4767.9
     474449      4633.07
     521893      4420.89
     574082      4702.01
     631490      4608.97
     694639      4146.4
     764102      3999.26
     840512      3870.56
     924563      2819.41
     1017019     2702.41
     1118720     2193.22
     1230592     1983.59
     1353651     2355.04
     1489016     3508.83
     1637917     984.472
     1801708     1967.91
     1981878     1734.53
     2180065     1192.57
     2398071     1080.76
     2637878     1122.78
     2901665     1031.6
     3191831     883.521
     3511014     1142.91
     3862115     858.9
     4248326     1027.22
     4673158     988.544
     5140474     1028.54
     5654521     988.674
     6219973     1073.16
     6841970     1028.26
     7526167     1573.8
     8278784     1026.22
     9106663     1009.75
     10000000    1118.79
   N=1, steps=221642391
     Blaze       = 1        (1.98448)
   N=2, steps=222028771
     Blaze       = 1        (1.9876)
   N=3, steps=221665780
     Blaze       = 1        (1.98461)
   N=4, steps=221990598
     Blaze       = 1        (1.98749)
   N=5, steps=199262046
     Blaze       = 1        (2.25555)
   N=6, steps=199334296
     Blaze       = 1        (1.95051)
   N=7, steps=199680607
     Blaze       = 1        (1.95057)
   N=8, steps=188745463
     Blaze       = 1        (1.84587)
   N=9, steps=185081911
     Blaze       = 1        (1.96656)
   N=10, steps=185223434
     Blaze       = 1        (1.96789)
   N=11, steps=185418900
     Blaze       = 1        (1.96884)
   N=12, steps=185436857
     Blaze       = 1        (1.969)
   N=13, steps=183744075
     Blaze       = 1        (2.33069)
   N=14, steps=184322472
     Blaze       = 1        (1.97143)
   N=15, steps=151464833
     Blaze       = 1        (1.62679)
   N=16, steps=183733041
     Blaze       = 1        (2.06939)
   N=17, steps=162578626
     Blaze       = 1        (1.97324)
   N=18, steps=162676345
     Blaze       = 1        (1.97409)
   N=19, steps=162677849
     Blaze       = 1        (2.3061)
   N=20, steps=147584215
     Blaze       = 1        (1.79203)
   N=22, steps=157292526
     Blaze       = 1        (2.03274)
   N=24, steps=156927721
     Blaze       = 1        (1.98018)
   N=26, steps=141220604
     Blaze       = 1        (1.96265)
   N=28, steps=141095164
     Blaze       = 1        (2.07122)
   N=30, steps=122029933
     Blaze       = 1        (1.71565)
   N=33, steps=128453716
     Blaze       = 1        (2.01735)
   N=36, steps=128652749
     Blaze       = 1        (2.36519)
   N=39, steps=123419942
     Blaze       = 1        (1.8954)
   N=42, steps=113499164
     Blaze       = 1        (2.01164)
   N=46, steps=114263261
     Blaze       = 1        (2.3604)
   N=50, steps=104860825
     Blaze       = 1        (2.00272)
   N=55, steps=99975910
     Blaze       = 1        (1.90632)
   N=60, steps=95490279
     Blaze       = 1        (1.99082)
   N=66, steps=81084180
     Blaze       = 1        (1.78551)
   N=72, steps=87960160
     Blaze       = 1        (1.98272)
   N=79, steps=82941810
     Blaze       = 1        (1.91947)
   N=86, steps=70345600
     Blaze       = 1        (1.76429)
   N=94, steps=71446224
     Blaze       = 1        (1.90069)
   N=103, steps=71600487
     Blaze       = 1        (2.00851)
   N=113, steps=62368875
     Blaze       = 1        (1.9105)
   N=124, steps=57624555
     Blaze       = 1        (1.79026)
   N=136, steps=53526599
     Blaze       = 1        (1.91326)
   N=149, steps=49166587
     Blaze       = 1        (1.9245)
   N=163, steps=46698709
     Blaze       = 1        (1.82914)
   N=179, steps=42661996
     Blaze       = 1        (1.83215)
   N=196, steps=41603353
     Blaze       = 1        (2.00694)
   N=215, steps=37862052
     Blaze       = 1        (2.00335)
   N=236, steps=35012495
     Blaze       = 1        (1.92216)
   N=259, steps=23922009
     Blaze       = 1        (1.90991)
   N=284, steps=30242400
     Blaze       = 1        (1.87152)
   N=312, steps=27688380
     Blaze       = 1        (1.90111)
   N=343, steps=25222603
     Blaze       = 1        (1.84708)
   N=377, steps=23728813
     Blaze       = 1        (1.90943)
   N=414, steps=22004342
     Blaze       = 1        (1.94379)
   N=455, steps=19867849
     Blaze       = 1        (1.87211)
   N=500, steps=18939402
     Blaze       = 1        (1.94385)
   N=550, steps=17352786
     Blaze       = 1        (2.04772)
   N=605, steps=15803044
     Blaze       = 1        (2.0367)
   N=665, steps=13663918
     Blaze       = 1        (1.87325)
   N=731, steps=12272550
     Blaze       = 1        (1.9883)
   N=804, steps=12108508
     Blaze       = 1        (1.95373)
   N=884, steps=11158717
     Blaze       = 1        (1.95576)
   N=972, steps=9726511
     Blaze       = 1        (1.93797)
   N=1069, steps=9611273
     Blaze       = 1        (2.03366)
   N=1175, steps=8062088
     Blaze       = 1        (1.82396)
   N=1292, steps=4717709
     Blaze       = 1        (1.47657)
   N=1421, steps=3432584
     Blaze       = 1        (2.00505)
   N=1563, steps=2215249
     Blaze       = 1        (1.71618)
   N=1719, steps=1978907
     Blaze       = 1        (2.00164)
   N=1890, steps=1833238
     Blaze       = 1        (2.0271)
   N=2079, steps=1667996
     Blaze       = 1        (2.02161)
   N=2286, steps=1493085
     Blaze       = 1        (2.03012)
   N=2514, steps=1389976
     Blaze       = 1        (2.03846)
   N=2765, steps=1143410
     Blaze       = 1        (1.83891)
   N=3041, steps=1157149
     Blaze       = 1        (2.03231)
   N=3345, steps=1055393
     Blaze       = 1        (2.04356)
   N=3679, steps=946556
     Blaze       = 1        (2.0014)
   N=4046, steps=876759
     Blaze       = 1        (2.03433)
   N=4450, steps=784420
     Blaze       = 1        (1.99436)
