
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.742
     2           223.253
     3           334.911
     4           446.502
     5           511.819
     6           613.099
     7           716.408
     8           817.36
     9           846.484
     10          768.339
     11          844.79
     12          921.672
     13          964.091
     14          1038.22
     15          1112.44
     16          1186.62
     17          1199.27
     18          1269.81
     19          1340.24
     20          1410.92
     22          1466.86
     24          1600.97
     26          1554.98
     28          1674.97
     30          1939.81
     33          1996.14
     36          2176.61
     39          2286.97
     42          2313.8
     46          2449.64
     50          2553.95
     55          2685.64
     60          2781.14
     66          2928.05
     72          3038.54
     79          3171.91
     86          3184.1
     94          3341.96
     103         3443.57
     113         3354.18
     124         3461.58
     136         3752.64
     149         3711.4
     163         3796.37
     179         3841.83
     196         3973.79
     215         4160.71
     236         4080.57
     259         3303.41
     284         4393.41
     312         4403.07
     343         4430.57
     377         4474.57
     414         4540.5
     455         4568.95
     500         5069.32
     550         4572.67
     605         4547.3
     665         4764.49
     731         4844.64
     804         4859.71
     884         4885.4
     972         5079.88
     1069        4923.28
     1175        5061.31
     1292        4192.44
     1421        2579.97
     1563        2042.27
     1719        1729.99
     1890        1727.49
     2079        1719.35
     2286        1700.85
     2514        1742.81
     2765        1738.67
     3041        1731.34
     3345        1756.82
     3679        1762.15
     4046        1741.15
     4450        1748.25
     4895        1756.11
     5384        1716.36
     5922        1750.28
     6514        1745.6
     7165        1483.17
     7881        1725.61
     8669        1672.72
     9535        1685.13
     10488       1504.37
     11536       1565.74
     12689       1539.76
     13957       1489.8
     15352       1273
     16887       1035.86
     18575       1094.87
     20432       1090.2
     22475       1085.62
     24722       1086.08
     27194       1084.19
     29913       1086.45
     32904       1085.68
     36194       1084.98
     39813       2978.2
     43794       2987.14
     48173       3021.86
     52990       3157.45
     58289       3275.97
     64117       3368
     70528       3522.71
     77580       3514.35
     85338       3602.26
     93871       3648.54
     103258      3725.03
     113583      3756.51
     124941      3947.58
     137435      3929.87
     151178      3931.81
     166295      3949.68
     182924      3961.78
     201216      3946.75
     221337      4032.35
     243470      4091.69
     267817      4114.27
     294598      4220.43
     324057      4219.59
     356462      4298.17
     392108      4277.15
     431318      4311.97
     474449      4319.36
     521893      4297.5
     574082      4311.71
     631490      4123.03
     694639      3958.07
     764102      3655.01
     840512      3308.48
     924563      2571.07
     1017019     2119.9
     1118720     1914.8
     1230592     1603.98
     1353651     1430.24
     1489016     1274.98
     1637917     1346.53
     1801708     1346.69
     1981878     1147.95
     2180065     1106.1
     2398071     1078.6
     2637878     1076.21
     2901665     897.992
     3191831     884.698
     3511014     875.022
     3862115     872.286
     4248326     962.426
     4673158     965.29
     5140474     939.398
     5654521     952.047
     6219973     985.529
     6841970     958.334
     7526167     951.857
     8278784     989.663
     9106663     955.167
     10000000    991.529
   N=1, steps=209994678
     Blaze       = 1        (1.87929)
   N=2, steps=222426870
     Blaze       = 1        (1.9926)
   N=3, steps=221579404
     Blaze       = 1        (1.98482)
   N=4, steps=222368707
     Blaze       = 1        (1.9921)
   N=5, steps=199450400
     Blaze       = 1        (1.94845)
   N=6, steps=199033366
     Blaze       = 1        (1.94781)
   N=7, steps=171963371
     Blaze       = 1        (1.68025)
   N=8, steps=199660494
     Blaze       = 1        (1.9542)
   N=9, steps=185592873
     Blaze       = 1        (1.97326)
   N=10, steps=186030157
     Blaze       = 1        (2.4212)
   N=11, steps=185980622
     Blaze       = 1        (2.42165)
   N=12, steps=185605600
     Blaze       = 1        (2.41655)
   N=13, steps=184224272
     Blaze       = 1        (2.48412)
   N=14, steps=173694231
     Blaze       = 1        (2.34221)
   N=15, steps=184680082
     Blaze       = 1        (2.4902)
   N=16, steps=184309316
     Blaze       = 1        (2.48516)
   N=17, steps=164517122
     Blaze       = 1        (2.33208)
   N=18, steps=163380564
     Blaze       = 1        (2.31598)
   N=19, steps=157251225
     Blaze       = 1        (2.22929)
   N=20, steps=164455220
     Blaze       = 1        (2.33118)
   N=22, steps=157991060
     Blaze       = 1        (2.36955)
   N=24, steps=158642338
     Blaze       = 1        (2.3782)
   N=26, steps=141949452
     Blaze       = 1        (2.37347)
   N=28, steps=129798822
     Blaze       = 1        (2.16981)
   N=30, steps=139774025
     Blaze       = 1        (2.16167)
   N=33, steps=126334473
     Blaze       = 1        (2.08855)
   N=36, steps=126366348
     Blaze       = 1        (2.09003)
   N=39, steps=113004128
     Blaze       = 1        (1.92707)
   N=42, steps=115608861
     Blaze       = 1        (2.09853)
   N=46, steps=111495815
