
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           111.3
     2           222.651
     3           333.971
     4           445.349
     5           510.028
     6           612.814
     7           714.047
     8           721.275
     9           841.602
     10          940.032
     11          1033.95
     12          1127.99
     13          1154.62
     14          1296
     15          1388.77
     16          1481.29
     17          1405.38
     18          1470.7
     19          1570.72
     20          1633.94
     22          1709.07
     24          1864.58
     26          1902.56
     28          2004.82
     30          2080.99
     33          2090.39
     36          2280.29
     39          2349.36
     42          2384.48
     46          2557.72
     50          2665.9
     55          2817.69
     60          2931.7
     66          2944
     72          3146.98
     79          3383.01
     86          3414.04
     94          3417.82
     103         3672.66
     113         3512.41
     124         3708.36
     136         4063.65
     149         3942.95
     163         3971.11
     179         4186.39
     196         4135.93
     215         4199.16
     236         4239.51
     259         3181.09
     284         4601.8
     312         4472.16
     343         4512.93
     377         4733.5
     414         4624.64
     455         4752.01
     500         5207
     550         4644.57
     605         4767.56
     665         5020.9
     731         5083.2
     804         5037.34
     884         5053.66
     972         5231.01
     1069        5104.42
     1175        5134.7
     1292        4179.14
     1421        2475.96
     1563        2045.55
     1719        1737.07
     1890        1730.15
     2079        1729.04
     2286        1705.14
     2514        1720.66
     2765        1728.17
     3041        1713.64
     3345        1742.3
     3679        1742.26
     4046        1743.45
     4450        1752.86
     4895        1758.8
     5384        1704.36
     5922        1725.92
     6514        1687.56
     7165        1437.38
     7881        1605.6
     8669        1570.74
     9535        1559.5
     10488       1395.09
     11536       1466.53
     12689       1409.71
     13957       1264.58
     15352       1160.55
     16887       1149.9
     18575       1183.97
     20432       1172.01
     22475       1120.27
     24722       1094.26
     27194       1087.03
     29913       1086.3
     32904       1086.07
     36194       1085.09
     39813       1612.36
     43794       1654.47
     48173       1650.06
     52990       1768.78
     58289       1857.46
     64117       1798.41
     70528       1799.56
     77580       1758.06
     85338       1810.8
     93871       1857.86
     103258      1852.86
     113583      1884.67
     124941      1825.62
     137435      1963.17
     151178      2017.93
     166295      1890.39
     182924      1972.69
     201216      1816.33
     221337      1941.6
     243470      1921.73
     267817      2015.1
     294598      2072.36
     324057      1946.84
     356462      2020.55
     392108      2000.75
     431318      1982.97
     474449      2020.63
     521893      2007.02
     574082      2088.04
     631490      2062.85
     694639      2129.2
     764102      2131.42
     840512      2104.5
     924563      2091.54
     1017019     2085.14
     1118720     1974.24
     1230592     1893.73
     1353651     1803.13
     1489016     1611.46
     1637917     898.144
     1801708     655.771
     1981878     605.433
     2180065     574.279
     2398071     521.667
     2637878     506.784
     2901665     631.657
     3191831     591.459
     3511014     572.283
     3862115     607.242
     4248326     671.011
     4673158     680.277
     5140474     666.069
     5654521     724.866
