num_iterations 10000,                    for_loop             par splittable_executor in 7983.472000 microseconds , queue              default, numa    0, threads    5

num_iterations 10000,                    for_loop             par splittable_executor in 2717.466000 microseconds , queue              default, numa    0, threads    5

num_iterations 10000,                    for_loop             par splittable_executor in 4065.958000 microseconds , queue              default, numa    0, threads    5

num_iterations 10000,                    for_loop             par splittable_executor in 2930.530000 microseconds , queue              default, numa    0, threads    5

num_iterations 10000,                    for_loop             par splittable_executor in 5777.703000 microseconds , queue              default, numa    0, threads    5

num_iterations 10000,                    for_loop             par splittable_executor in 2710.165000 microseconds , queue              default, numa    0, threads    5

