
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
   N=2286, steps=1768
     Blaze       = 1        (2.15748)
   N=2514, steps=1167
     Blaze       = 1        (1.66926)
   N=2765, steps=957
     Blaze       = 1        (2.17063)
   N=3041, steps=622
     Blaze       = 1        (1.8661)
   N=3345, steps=531
     Blaze       = 1        (2.0006)
   N=3679, steps=429
     Blaze       = 1        (1.99557)
   N=4046, steps=452
     Blaze       = 1        (2.55004)
   N=4450, steps=293
     Blaze       = 1        (1.99462)
   N=4895, steps=450
     Blaze       = 1        (3.25542)
   N=5384, steps=391
     Blaze       = 1        (3.89677)
   N=5922, steps=165
     Blaze       = 1        (1.99338)
   N=6514, steps=137
     Blaze       = 1        (1.99509)
   N=7165, steps=71
     Blaze       = 1        (1.25457)
   N=7881, steps=52
     Blaze       = 1        (1.10991)
   N=8669, steps=13
     Blaze       = 1        (0.336009)
   N=9535, steps=64
     Blaze       = 1        (1.99754)
   N=10000, steps=58
     Blaze       = 1        (1.99181)
