num_iterations 1000,                    for_loop             par splittable_executor in 422.971000 microseconds , queue              default, numa    0, threads    7

num_iterations 1000,                    for_loop             par splittable_executor in 832.025000 microseconds , queue              default, numa    0, threads    7

num_iterations 1000,                    for_loop             par splittable_executor in 532.904000 microseconds , queue              default, numa    0, threads    7

num_iterations 1000,                    for_loop             par splittable_executor in 524.957000 microseconds , queue              default, numa    0, threads    7

num_iterations 1000,                    for_loop             par splittable_executor in 534.733000 microseconds , queue              default, numa    0, threads    7

num_iterations 1000,                    for_loop             par splittable_executor in 537.974000 microseconds , queue              default, numa    0, threads    7

