
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     1           107.79
     2           210.433
     3           331.937
     4           430.879
     5           492.191
     6           575.258
     7           705.648
     8           773.768
     9           802.521
     10          904.702
     11          884.17
     12          1093.35
     13          1176.56
     14          1280.82
     15          1336.17
     16          1479.98
     17          1373.39
     18          1455.02
     19          1517.02
     20          1624.47
     22          1663.09
     24          1806.73
     26          1794.83
     28          1993.88
     30          2095.1
     33          2082.15
     36          2210.15
     39          2463.34
     42          2341.97
     46          2605.77
     50          2574.85
     55          2814.39
     60          2734.06
     66          2894.09
     72          3027.22
     79          3214.83
     86          3149.41
     94          3169.25
     103         3654.12
     113         3483.24
     124         3464.65
     136         3813.23
     149         3874.88
     163         3932.86
     179         4059.95
     196         4068.15
     215         4020.67
     236         4173.26
     259         3142.55
     284         4400.31
     312         4367.82
     343         4372.09
     377         4321.69
     414         4552.15
     455         4388.19
     500         5066.9
     550         4451.96
     605         4383.01
     665         4815.9
     731         4768.71
     804         4777.13
     884         4911.43
     972         4995.9
     1069        4840.13
     1175        4892.2
     1292        3991.42
     1421        2250.64
     1563        2008.54
     1719        1680.28
     1890        1703.02
     2079        1642.31
     2286        1657.16
     2514        1731.84
     2765        1699.93
     3041        1708.31
     3345        1632.6
     3679        1725.79
     4046        1698.74
     4450        1731.19
     4895        1720.31
     5384        1669.34
     5922        1657.32
     6514        1706.76
     7165        1437.32
     7881        1668.29
     8669        1592.59
     9535        1549.36
     10488       1449.43
     11536       1548.83
     12689       1523.18
     13957       1461.84
     15352       1231.12
     16887       1140.8
     18575       1063.95
     20432       1070.68
     22475       1069.72
     24722       1054.13
     27194       1047.13
     29913       1068.9
     32904       1069.34
     36194       1052.9
     39813       290.631
     43794       323.358
     48173       358.312
     52990       396.871
     58289       439.84
     64117       492.692
     70528       550.433
     77580       611.364
     85338       682.234
     93871       763.212
     103258      857.796
     113583      963.29
     124941      1124.03
     137435      1242.7
     151178      1407.63
     166295      1604.67
     182924      1825.52
     201216      2017.5
     221337      2166.14
     243470      2290.45
     267817      2441.04
     294598      2636.27
     324057      2800.53
     356462      2955.34
     392108      3101.03
     431318      3281.1
     474449      3419.27
     521893      3661.04
     574082      3998.76
     631490      4336.52
     694639      4440.98
     764102      4812.11
     840512      5151.42
     924563      4903.24
     1017019     4559.43
     1118720     3875.36
     1230592     2859.36
