
 Daxpy product:
   Blaze [MFlop/s]:
     1           321.372
     2           642.829
     3           964.124
     4           1285.45
     5           1349.3
     6           1619.04
     7           1888.35
     8           1493.72
     9           2193.01
     10          2436.34
     11          2680.36
     12          2923.92
     13          3108.13
     14          3347.44
     15          3586.63
     16          3825.78
     17          3579.96
     18          3797.24
     19          3996.1
     20          4209.53
     22          4197.79
     24          4580.36
     26          4507.02
     28          4854.22
     30          5032.26
     33          4914.22
     36          5360.71
     39          5294.05
     42          5189.35
     46          5501.37
     50          5588.07
     55          5780.55
     60          6065.65
     66          6058.13
     72          6377.51
     79          6558.81
     86          6910.57
     94          7052.17
     103         7276.86
     113         7214.26
     124         7106.42
     136         7592.93
     149         7684.93
     163         7801.91
     179         7941.2
     196         8052.44
     215         8154.37
     236         8019.61
     259         8268.23
     284         8446.84
     312         8714.43
     343         8776.16
     377         8405.12
     414         8922.55
     455         9022.71
     500         9414.11
     550         8821.61
     605         9178.87
     665         8636.41
     731         8835.98
     804         8876.8
     884         8950.91
     972         8832.24
     1069        9461.66
     1175        9277.2
     1292        9029.47
     1421        9400.65
     1563        7717.58
     1719        9503.87
     1890        8663.24
     2079        6432.8
     2286        4108.39
     2514        4080.58
     2765        4079.6
     3041        4055.78
     3345        4094.01
     3679        4049.88
     4046        4089.88
     4450        4029.73
     4895        4063.07
     5384        4064.58
     5922        4039.32
     6514        4027.27
     7165        3581.71
     7881        4037.19
     8669        3917.82
     9535        3826.44
     10488       3821.16
     11536       3793.91
     12689       3797.12
     13957       3719.32
     15352       3245.89
     16887       3216.16
     18575       3599.56
     20432       3502.65
     22475       3429.74
     24722       3301.79
     27194       3024.82
     29913       2945.07
     32904       2893.22
     36194       2876.87
     39813       6183.97
     43794       6518.37
     48173       6848.48
     52990       6921.49
     58289       6917.59
     64117       7055.87
     70528       7279.07
     77580       7386.37
     85338       7623.24
     93871       7595.48
     103258      7617.61
     113583      7604.79
     124941      7930.59
     137435      8064.63
     151178      7973.74
     166295      7941.35
     182924      7920.27
     201216      8078.66
     221337      8707.02
     243470      7941.47
     267817      7977.52
     294598      8619.01
     324057      8423.49
     356462      8404.75
     392108      8472
     431318      8329.49
     474449      8647.4
     521893      8702.83
     574082      8379.43
     631490      8417.33
     694639      8156.76
     764102      8183.86
     840512      7962.67
     924563      7966.49
     1017019     8013.07
     1118720     8507.92
     1230592     10751.3
     1353651     11139.7
     1489016     11591
     1637917     9076.16
     1801708     7724.65
     1981878     5037.3
     2180065     5636.12
     2398071     7410.46
     2637878     4708.68
     2901665     4361.51
     3191831     4224.91
     3511014     3505
     3862115     3576.42
     4248326     3263.7
     4673158     2234.71
     5140474     2973.2
     5654521     3192.38
     6219973     3573.49
     6841970     3795.4
     7526167     3064.36
     8278784     2394.55
     9106663     3230.98
     10000000    2834.17
   N=1, steps=321267489
     Blaze       = 1        (1.99935)
   N=2, steps=321296459
     Blaze       = 1        (1.99927)
   N=3, steps=321593803
     Blaze       = 1        (2.00136)
   N=4, steps=321649295
     Blaze       = 1        (2.00178)
   N=5, steps=275302421
     Blaze       = 1        (2.04034)
   N=6, steps=190871902
     Blaze       = 1        (1.4147)
   N=7, steps=275140149
     Blaze       = 1        (2.03986)
   N=8, steps=275269843
     Blaze       = 1        (2.94857)
   N=9, steps=243390665
     Blaze       = 1        (1.99773)
   N=10, steps=242849937
     Blaze       = 1        (1.99356)
   N=11, steps=241936711
     Blaze       = 1        (1.98578)
   N=12, steps=243801543
     Blaze       = 1        (2.00116)
   N=13, steps=251890218
     Blaze       = 1        (2.1071)
   N=14, steps=250843252
     Blaze       = 1        (2.0982)
   N=15, steps=261656340
     Blaze       = 1        (2.1886)
   N=16, steps=166856148
     Blaze       = 1        (1.39564)
   N=17, steps=216670215
     Blaze       = 1        (2.05779)
   N=18, steps=216785191
     Blaze       = 1        (2.05525)
   N=19, steps=137478693
     Blaze       = 1        (1.30732)
   N=20, steps=216659208
     Blaze       = 1        (2.05875)
   N=22, steps=190346303
     Blaze       = 1        (1.99515)
   N=24, steps=190578154
     Blaze       = 1        (1.99717)
   N=26, steps=169137542
     Blaze       = 1        (1.95143)
   N=28, steps=174448317
     Blaze       = 1        (2.0125)
   N=30, steps=154557561
     Blaze       = 1        (1.8428)
   N=33, steps=150196888
     Blaze       = 1        (2.01721)
