
 Dense Matrix/Dense Matrix Multiplication:
   Blaze [MFlop/s]:
     52          8089.78
1,1,60,60
1,1,60,60
1,1,60,60
1,1,60,60
1,1,60,60
1,1,60,60
     60          26116.9
1,1,69,69
1,1,69,69
1,1,69,69
1,1,69,69
1,1,69,69
1,1,69,69
     69          51813.7
1,1,79,79
1,1,79,79
1,1,79,79
1,1,79,79
1,1,79,79
1,1,79,79
     79          75269.9
1,1,90,90
1,1,90,90
1,1,90,90
1,1,90,90
1,1,90,90
1,1,90,90
     90          113036
1,1,103,103
1,1,103,103
1,1,103,103
1,1,103,103
1,1,103,103
1,1,103,103
     103         167069
1,1,118,118
1,1,118,118
1,1,118,118
1,1,118,118
1,1,118,118
1,1,118,118
     118         251362
1,1,135,135
1,1,135,135
1,1,135,135
1,1,135,135
1,1,135,135
1,1,135,135
     135         377990
1,1,155,155
1,1,155,155
1,1,155,155
1,1,155,155
1,1,155,155
1,1,155,155
     155         608152
1,1,176,176
1,1,176,176
1,1,176,176
1,1,176,176
1,1,176,176
1,1,176,176
     176         904819
1,1,200,200
1,1,200,200
1,1,200,200
1,1,200,200
1,1,200,200
1,1,200,200
     200         1.30744e+06
1,1,230,230
1,1,230,230
1,1,230,230
1,1,230,230
1,1,230,230
1,1,230,230
     230         2.08693e+06
1,1,264,264
1,1,264,264
1,1,264,264
1,1,264,264
1,1,264,264
1,1,264,264
     264         3.29179e+06
1,1,300,300
1,1,300,300
1,1,300,300
1,1,300,300
1,1,300,300
1,1,300,300
     300         5.18612e+06
1,1,345,345
1,1,345,345
1,1,345,345
1,1,345,345
1,1,345,345
1,1,345,345
     345         8.03662e+06
1,1,396,396
1,1,396,396
1,1,396,396
1,1,396,396
1,1,396,396
1,1,396,396
     396         1.28779e+07
1,1,455,455
1,1,455,455
1,1,455,455
1,1,455,455
1,1,455,455
1,1,455,455
     455         2.19252e+07
1,1,523,523
1,1,523,523
1,1,523,523
1,1,523,523
1,1,523,523
1,1,523,523
     523         3.7701e+07
1,1,600,600
1,1,600,600
1,1,600,600
1,1,600,600
1,1,600,600
1,1,600,600
     600         5.9948e+07
1,1,690,690
1,1,690,690
1,1,690,690
1,1,690,690
1,1,690,690
1,1,690,690
     690         9.62845e+07
1,1,793,793
1,1,793,793
1,1,793,793
1,1,793,793
1,1,793,793
1,1,793,793
     793         1.67223e+08
1,1,912,912
1,1,912,912
1,1,912,912
1,1,912,912
1,1,912,912
1,1,912,912
     912         2.52369e+08
1,1,1048,1048
1,1,1048,1048
1,1,1048,1048
1,1,1048,1048
1,1,1048,1048
1,1,1048,1048
     1048        3.82971e+08
1,1,1200,1200
1,1,1200,1200
1,1,1200,1200
1,1,1200,1200
1,1,1200,1200
1,1,1200,1200
     1200        5.74979e+08
1,1,1380,1380
1,1,1380,1380
1,1,1380,1380
1,1,1380,1380
1,1,1380,1380
1,1,1380,1380
     1380        8.47611e+08
1,1,1587,1587
1,1,1587,1587
1,1,1587,1587
1,1,1587,1587
1,1,1587,1587
1,1,1587,1587
     1587        1.28917e+09
1,1,1825,1825
1,1,1825,1825
1,1,1825,1825
1,1,1825,1825
1,1,1825,1825
1,1,1825,1825
     1825        1.96059e+09
1,1,2100,2100
1,1,2100,2100
1,1,2100,2100
1,1,2100,2100
1,1,2100,2100
1,1,2100,2100
     2100        2.98725e+09
1,1,2415,2415
1,1,2415,2415
1,1,2415,2415
1,1,2415,2415
1,1,2415,2415
1,1,2415,2415
     2415        4.01795e+09
1,1,2777,2777
1,1,2777,2777
1,1,2777,2777
1,1,2777,2777
1,1,2777,2777
1,1,2777,2777
     2777        6.90822e+09
1,1,3193,3193
1,1,3193,3193
1,1,3193,3193
1,1,3193,3193
1,1,3193,3193
1,1,3193,3193
     3193        1.08347e+10
1,1,3672,3672
1,1,3672,3672
1,1,3672,3672
1,1,3672,3672
1,1,3672,3672
1,1,3672,3672
     3672        1.54954e+10
1,1,4222,4222
1,1,4222,4222
1,1,4222,4222
1,1,4222,4222
1,1,4222,4222
1,1,4222,4222
     4222        1.93631e+10
1,1,4855,4855
1,1,4855,4855
1,1,4855,4855
1,1,4855,4855
1,1,4855,4855
1,1,4855,4855
     4855        3.69181e+10
1,1,5583,5583
1,1,5583,5583
1,1,5583,5583
1,1,5583,5583
1,1,5583,5583
1,1,5583,5583
     5583        5.28865e+10
1,1,6420,6420
1,1,6420,6420
1,1,6420,6420
1,1,6420,6420
1,1,6420,6420
1,1,6420,6420
     6420        8.53666e+10
1,1,7000,7000
1,1,7000,7000
1,1,7000,7000
1,1,7000,7000
1,1,7000,7000
1,1,7000,7000
     7000        8.9909e+10
