
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         3034.74
     455         4389.53
     500         4556.45
     550         6129.71
     605         5957.09
     665         7093.12
     731         11055
     804         12123.4
     884         14071.3
     972         12985.8
     1069        11974.1
     1175        13143.3
     1292        14650.8
     1421        16410.8
     1563        14406.9
     1719        8120.06
     1890        7099.83
     2079        6477.41
     2286        6019.28
     2514        6273.18
     2765        6180.83
     3041        6325.22
     3345        6323.79
     3679        6327.46
     4046        6335.62
     4450        6379.6
     4895        6384.55
     5384        6388.78
     5922        6392.82
     6514        6063.7
     7165        6398.23
     7881        6396.72
     8669        6412.85
     9535        6421.8
     10000       6429.1
