
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1497.74
     455         1910.93
     500         2078.02
     550         2537.28
     605         2927.95
     665         2848.8
     731         2886.63
     804         3723.48
     884         4654.46
     972         5334.96
     1069        4765.59
     1175        4593.89
     1292        4044.08
     1421        3387.62
     1563        3239.19
     1719        3310.37
     1890        3407.23
     2079        3341.22
     2286        3169.62
     2514        3344.59
     2765        3328.76
     3041        3279.82
     3345        3203.45
     3679        3300.62
     4046        3263.96
     4450        3182.98
     4895        3342.38
     5384        3407.31
     5922        3149.11
     6514        3163.27
     7165        2997.76
     7881        3167.92
     8669        3286.72
     9535        3211.18
     10000       3189.51
