
 Dense Matrix/Dense Matrix Addition:
   Blaze [MFlop/s]:
200,3,4,67,50
200,3,4,67,50
200,3,4,67,50
200,3,4,67,50
200,3,4,67,50
200,3,4,67,50
     200         3130.08
230,3,4,77,58
230,3,4,77,58
230,3,4,77,58
230,3,4,77,58
230,3,4,77,58
230,3,4,77,58
     230         3673.49
264,3,4,88,66
264,3,4,88,66
264,3,4,88,66
264,3,4,88,66
264,3,4,88,66
264,3,4,88,66
     264         4988.5
300,3,4,100,75
300,3,4,100,75
300,3,4,100,75
300,3,4,100,75
300,3,4,100,75
300,3,4,100,75
     300         7149.38
345,3,4,115,87
345,3,4,115,87
345,3,4,115,87
345,3,4,115,87
345,3,4,115,87
345,3,4,115,87
     345         8607.36
396,3,4,132,99
396,3,4,132,99
396,3,4,132,99
396,3,4,132,99
396,3,4,132,99
396,3,4,132,99
     396         12457.1
455,3,4,152,114
455,3,4,152,114
455,3,4,152,114
455,3,4,152,114
455,3,4,152,114
455,3,4,152,114
     455         16698.6
523,3,4,175,131
523,3,4,175,131
523,3,4,175,131
523,3,4,175,131
523,3,4,175,131
523,3,4,175,131
     523         21324.6
600,3,4,200,150
600,3,4,200,150
600,3,4,200,150
600,3,4,200,150
600,3,4,200,150
600,3,4,200,150
     600         24354
690,3,4,230,173
690,3,4,230,173
690,3,4,230,173
690,3,4,230,173
690,3,4,230,173
690,3,4,230,173
     690         37255.7
793,3,4,265,199
793,3,4,265,199
793,3,4,265,199
793,3,4,265,199
793,3,4,265,199
793,3,4,265,199
     793         50528.4
912,3,4,304,228
912,3,4,304,228
912,3,4,304,228
912,3,4,304,228
912,3,4,304,228
912,3,4,304,228
     912         72983
1048,3,4,350,262
1048,3,4,350,262
1048,3,4,350,262
1048,3,4,350,262
1048,3,4,350,262
1048,3,4,350,262
     1048        96372.8
1200,3,4,400,300
1200,3,4,400,300
1200,3,4,400,300
1200,3,4,400,300
1200,3,4,400,300
1200,3,4,400,300
     1200        127962
1380,3,4,460,345
1380,3,4,460,345
1380,3,4,460,345
1380,3,4,460,345
1380,3,4,460,345
1380,3,4,460,345
     1380        125198
1587,3,4,529,397
1587,3,4,529,397
1587,3,4,529,397
1587,3,4,529,397
1587,3,4,529,397
1587,3,4,529,397
     1587        229644
