
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         1151.41
     455         1424.96
     500         1703.85
     550         1906.77
     605         2168.13
     665         3729.99
     731         4271.87
     804         4407.25
     884         4591.83
     972         4865.09
     1069        4216.55
     1175        4300.69
     1292        4658.03
     1421        4861.8
     1563        3979.52
     1719        3096.21
     1890        3614.51
     2079        3686.75
     2286        3219.16
     2514        2410.51
     2765        2297.61
     3041        3074.36
     3345        2530.46
     3679        2340.33
     4046        2289.08
     4450        2321.06
     4895        2704.63
     5384        2225.08
     5922        2329.02
     6514        3095.15
     7165        3114.04
     7881        2507.51
     8669        2480.61
     9535        2306.92
     10000       2009.51
