
 Dense Matrix/Dense Vector Multiplication:
   Blaze [MFlop/s]:
     414         2307.26
     455         2519.23
     500         2654.66
     550         2767.74
     605         3411.81
     665         3630.62
     731         4248.37
     804         3963.11
     884         3577.77
     972         3615.4
     1069        3436.51
     1175        2960.77
     1292        2940.87
     1421        3253.65
     1563        2940.6
     1719        3364.58
     1890        3352.92
     2079        3137.23
     2286        2835.93
     2514        3252.81
     2765        3086.79
     3041        3234.73
     3345        3169.11
     3679        3372.77
     4046        3005.6
     4450        2998.68
     4895        3240.93
     5384        3216.99
     5922        3013.89
     6514        2971
     7165        3004.18
     7881        3136
     8669        3181.24
     9535        2781.38
     10000       3257.29
